inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20
95,20,5,5,5,5,2,1800.0257506370544,4.087399924451587,3.7229418754577637,4.197906829797451,8.35922908782959,4.197906829797451,99.30293130874634,4.1679181815853354,168.43443393707275,4.15880093700266,245.72320008277893,4.152194367210502,291.6758506298065,4.150681846439522,362.29744124412537,4.145989846636828,427.6339557170868,4.098996734618124,696.4603884220123,4.087399924451587,,,,,,,,,,,,,,,,,,,,,,
96,20,5,5,5,5,2,1800.1776368618011,4.159782257843691,5.201496124267578,4.34056104525929,7.445345401763916,4.314375678461558,7.4454357624053955,4.314375678461558,11.34892988204956,4.287126614922439,19.17690634727478,4.2473775981961435,34.460479497909546,4.224077035613878,65.41480875015259,4.199449143153568,582.2444007396698,4.199381082391719,618.2468733787537,4.1675553670000145,1082.3363800048828,4.159782257843691,,,,,,,,,,,,,,,,,,,,
97,20,5,5,5,5,2,1800.17502784729,4.121423925989552,7.051936388015747,4.387857798810989,10.24673080444336,4.328246387538919,10.246826887130737,4.328246387538919,12.1392502784729,4.256352659975839,25.282468557357788,4.2075310964695,121.96610069274902,4.186145473248311,200.1551902294159,4.180431072756791,206.6404881477356,4.121423925989552,,,,,,,,,,,,,,,,,,,,,,,,
98,20,5,5,5,5,2,1800.2028756141663,4.200307339269159,9.786230087280273,4.393373354214189,13.375500440597534,4.225307861494729,13.375592708587646,4.225307861494729,199.21987915039062,4.213975395410451,1256.3487179279327,4.205649129711141,1531.379355430603,4.200307339269159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,20,5,5,5,5,2,1800.3312718868256,4.5789932781431615,3.5411038398742676,4.674765166344185,5.957631349563599,4.674765166344185,15.247753858566284,4.607406028636717,15.589240074157715,4.603638382324761,100.65595507621765,4.5789932781431615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20,5,5,5,5,2,1800.0499060153961,4.138426685024705,5.4144814014434814,4.248965187937735,11.556498527526855,4.248965187937735,31.764410257339478,4.236455491970599,40.027097940444946,4.208090891736498,58.58357334136963,4.19222426875738,113.17034697532654,4.187849690760368,139.99885606765747,4.161886429002809,295.6498930454254,4.152214782627948,315.85154461860657,4.143207321845353,838.1273400783539,4.138426685024705,,,,,,,,,,,,,,,,,,,,
1,20,5,5,10,5,2,1800.2717235088348,4.659664773420611,0.8754985332489014,4.713264897673102,1.5889191627502441,4.6925898705648095,1.5890069007873535,4.6925898705648095,4.3159565925598145,4.6740039581717445,5.5894105434417725,4.673311524861888,7.87013053894043,4.6708135852092445,15.077446937561035,4.669821360763277,17.540539503097534,4.665926715323002,53.13648772239685,4.665347635913264,78.79522037506104,4.662912618504347,87.4137487411499,4.661826542604409,91.27083230018616,4.659664773420611,,,,,,,,,,,,,,,,
2,20,5,5,10,5,2,1800.0567600727081,4.258813115711757,7.254478693008423,4.5070913493520735,9.182684421539307,4.355184537694908,9.182777404785156,4.355184537694908,47.13461089134216,4.346892937596996,53.13134241104126,4.330199537166562,94.17872881889343,4.261315983612245,538.311112165451,4.258813115711757,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,5,5,10,5,2,1800.0924088954926,4.270612094917886,8.850345611572266,4.391271515961189,13.358391761779785,4.364731928258201,13.358477592468262,4.364731928258201,19.987743139266968,4.309246670726404,68.77199840545654,4.307614735342288,78.98162651062012,4.296388013165906,185.6253592967987,4.295137737848003,552.3004052639008,4.270612094917886,,,,,,,,,,,,,,,,,,,,,,,,
4,20,5,5,10,5,2,1800.2810263633728,4.442121966406222,4.43716835975647,4.499192394904437,12.981458187103271,4.499192394904437,25.163952350616455,4.490718641342623,76.4439754486084,4.489918732719038,272.23704981803894,4.488406831099039,350.85601687431335,4.442121966406222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,5,5,10,5,2,1800.2527945041656,4.4395186226936545,0.7407045364379883,4.443484289471418,3.061051607131958,4.443484289471418,23.63688087463379,4.4395186226936545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,5,5,10,5,2,1800.521228313446,4.236899176482872,12.029483079910278,4.469994789824262,23.09096622467041,4.402954770825907,23.091057300567627,4.402954770825907,58.554893255233765,4.337074278212208,75.31865096092224,4.292813544786096,84.19129085540771,4.270538099813095,233.79813194274902,4.260190603717103,367.67641520500183,4.255977618665972,611.1581611633301,4.25135933282071,612.6294984817505,4.248633427516791,900.7447581291199,4.2416094522777135,992.4783756732941,4.239958108919591,1389.0131676197052,4.236899176482872,,,,,,,,,,,,,,
