inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18
83,20,3,3,-1,5,10,1800.0386164188385,4.639770215277696,0.7235071659088135,4.639772169166415,3.752519130706787,4.639772169166415,60.253756523132324,4.639771814883879,626.6380867958069,4.639770215277696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,20,3,3,-1,5,10,1800.3779969215393,4.587536482469281,14.990395307540894,4.743721787927411,31.28335666656494,4.741535240560488,31.30503535270691,4.741535240560488,49.28979277610779,4.701196198547951,58.90064358711243,4.633099932660869,255.6111776828766,4.629624069908608,272.60871934890747,4.616675098115541,631.0827860832214,4.607708429481643,1413.335212945938,4.587536482469281,,,,,,,,,,,,,,,,,,
85,20,3,3,-1,5,10,1800.111044883728,4.32424630143552,24.995287656784058,4.4923999200389275,31.50563359260559,4.47076274220958,31.50572633743286,4.47076274220958,45.01855182647705,4.387382824927849,55.93232274055481,4.367229921080842,173.77276515960693,4.350785491935442,1186.6574892997742,4.349497484535384,1688.9370367527008,4.32424630143552,,,,,,,,,,,,,,,,,,,,
86,20,3,3,-1,5,10,1800.097293138504,4.4688324977546205,6.130412578582764,4.610080472840924,14.478852272033691,4.579390385193043,14.478943347930908,4.579390385193043,46.0803804397583,4.550230858269183,61.499821186065674,4.5415405543313865,97.11793398857117,4.501599606730706,172.93557929992676,4.479771777839384,401.06067967414856,4.4688324977546205,,,,,,,,,,,,,,,,,,,,
87,20,3,3,-1,5,10,1800.2806088924408,4.487379819142502,4.75311017036438,4.692841636021701,7.021205425262451,4.50318876083099,7.021292209625244,4.50318876083099,412.7774531841278,4.495941323349742,567.716864824295,4.4954845364721185,672.5888001918793,4.492243193517876,1327.7976615428925,4.487379819142502,,,,,,,,,,,,,,,,,,,,,,
88,20,3,3,-1,5,10,1800.028162240982,4.410283421635241,0.7997748851776123,4.43857320858055,1.5540151596069336,4.43857320858055,124.67697477340698,4.42337128697683,467.96128582954407,4.410283421635241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20,3,3,-1,5,10,1800.1954879760742,4.834936605732778,18.046715259552002,5.053315769626011,30.733103036880493,5.011788039833321,30.733196020126343,5.011788039833321,51.48888063430786,4.9435483097869595,54.71106481552124,4.9143609977624445,75.30552983283997,4.863384811109223,88.2466688156128,4.83911730405584,653.4081189632416,4.836591321694485,917.4369027614594,4.834936605732778,,,,,,,,,,,,,,,,,,
90,20,3,3,-1,5,10,1800.0072648525238,4.426758597273114,5.421339988708496,4.560552433029022,15.028754711151123,4.4868651930754,15.028845310211182,4.4868651930754,93.48747539520264,4.469666883293859,106.0046181678772,4.460454187712966,150.0918641090393,4.453287905370026,197.18860936164856,4.451888605840877,247.8277530670166,4.447598658965031,524.7080125808716,4.437912170928659,674.576652765274,4.436212246618043,683.4766585826874,4.428639124656093,1111.7668557167053,4.426758597273114,,,,,,,,,,,,
91,20,3,3,-1,5,10,1800.1583044528961,4.199943384700255,8.51318883895874,4.484613750310248,17.42595386505127,4.484613750310248,25.81875252723694,4.453777572499166,81.9341049194336,4.370929852939585,87.59525752067566,4.199943384700255,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20,3,3,-1,5,10,1800.2397019863129,4.454075681087632,6.109352111816406,4.6825373229416485,18.75315833091736,4.6825373229416485,26.00147533416748,4.59099269747678,28.7585871219635,4.571302755461791,94.98234248161316,4.536923371035194,122.63754868507385,4.505584443637831,363.2001769542694,4.454075681087632,,,,,,,,,,,,,,,,,,,,,,
93,20,3,3,-1,5,10,1800.0654385089874,4.501921958407817,4.951916694641113,4.706951467437772,12.539689540863037,4.706951467437772,22.932221174240112,4.699201961106533,38.579200744628906,4.695936537474014,43.92432236671448,4.630618006546786,55.29029393196106,4.6202061347741195,62.167314767837524,4.606415812123052,70.58800268173218,4.556887145229773,458.1764307022095,4.528830159497026,535.6252791881561,4.501921958407817,,,,,,,,,,,,,,,,
94,20,3,3,-1,5,10,1800.1311628818512,4.4492661360269254,22.12506675720215,4.677777335288657,33.06877088546753,4.677777335288657,41.752121448516846,4.558355813782473,49.92933535575867,4.537096303249111,138.32793140411377,4.473663294346165,444.3733322620392,4.4625611207645495,461.9998197555542,4.4492661360269254,,,,,,,,,,,,,,,,,,,,,,
95,20,3,3,-1,5,10,1800.0144386291504,4.3605455355580505,4.9838244915008545,4.382256699768746,16.666600227355957,4.382256699768746,85.3915958404541,4.380763008803736,113.9043025970459,4.364338358966782,340.30371379852295,4.363079552469292,1087.0717277526855,4.3605455355580505,,,,,,,,,,,,,,,,,,,,,,,,
96,20,3,3,-1,5,10,1800.1414613723755,4.470188777341037,16.35676860809326,4.703284995622313,19.14304280281067,4.703284995622313,25.937361478805542,4.528333338856119,31.432376623153687,4.515346064313619,149.32922339439392,4.5109691918923405,271.65247225761414,4.502631844929873,371.61049699783325,4.490127164355653,495.17687487602234,4.470188777341037,,,,,,,,,,,,,,,,,,,,
97,20,3,3,-1,5,10,1800.3180768489838,4.498238377819668,13.693172931671143,4.523137653429858,54.18019127845764,4.523137653429858,710.1080646514893,4.504623951678327,1405.6268658638,4.502074458874368,1520.0821297168732,4.498238377819668,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20,3,3,-1,5,10,1800.122409582138,4.439597746794781,27.74768376350403,4.531330678475134,40.91418433189392,4.531330678475134,67.97717499732971,4.5092920981726685,88.51480555534363,4.506259310829677,311.29571175575256,4.446706492147627,720.6937129497528,4.439597746794781,,,,,,,,,,,,,,,,,,,,,,,,
99,20,3,3,-1,5,10,1800.2294013500214,4.700300284324669,3.0399329662323,4.783324125570733,9.535905838012695,4.783324125570733,35.52487349510193,4.771397106185018,77.13721013069153,4.767999521319897,85.60250806808472,4.761658149020842,91.7318696975708,4.759141761084985,103.78711271286011,4.715162307190902,418.11591482162476,4.710696431520734,506.3796238899231,4.705070475170862,799.2718276977539,4.701802706436067,1038.5415651798248,4.700300284324669,,,,,,,,,,,,,,
100,20,3,3,-1,5,10,1800.0480060577393,4.340844195786242,21.23110580444336,4.5201928002033895,25.677534103393555,4.399803046026596,25.67762041091919,4.399803046026596,41.41374182701111,4.3478411129182994,376.0379259586334,4.347337159673337,808.5095548629761,4.340844195786242,,,,,,,,,,,,,,,,,,,,,,,,
1,20,4,4,-1,5,1,1800.0848083496094,4.669821360763278,0.9259419441223145,4.6860814740221315,1.951112985610962,4.6860814740221315,64.30261301994324,4.685038883180418,66.19111919403076,4.673804789233633,68.18932127952576,4.673804758032804,116.28635668754578,4.669821360763278,,,,,,,,,,,,,,,,,,,,,,,,
2,20,4,4,-1,5,1,1800.2249851226807,4.332958640015592,11.151107788085938,4.556692558736578,14.361690282821655,4.556692558736578,46.72784686088562,4.468482120575712,96.6785900592804,4.461551709042371,138.06987118721008,4.4399534542523424,143.7794213294983,4.416692092459937,288.63473415374756,4.411733263244629,355.0818519592285,4.403638740330521,430.80152440071106,4.390860060325228,444.6245594024658,4.3336861242118365,460.34208583831787,4.333287181532882,1095.6398465633392,4.332958640015592,,,,,,,,,,,,
3,20,4,4,-1,5,1,1800.1009678840637,4.361324755528272,4.160438776016235,4.524325814792169,10.855778694152832,4.524325814792169,14.837816953659058,4.451432353076187,67.3679690361023,4.447659510531336,88.48628878593445,4.427184154923173,213.68057584762573,4.40781044020584,408.5789179801941,4.379988072965325,810.4786627292633,4.361324755528272,,,,,,,,,,,,,,,,,,,,
4,20,4,4,-1,5,1,1800.0144109725952,4.545341619083816,6.307904243469238,4.724837334023454,15.352359294891357,4.579734327728965,15.352448463439941,4.579734327728965,268.30628085136414,4.545341619083816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,4,4,-1,5,1,1800.1912758350372,4.50513368536599,3.644803285598755,4.695058105924903,6.617084503173828,4.654453505392864,6.617175579071045,4.654453505392864,9.955190181732178,4.583075411899815,16.12507200241089,4.58071533346901,16.33260703086853,4.542648207652277,19.280622243881226,4.529121267151609,121.98551988601685,4.528313245188113,329.22732424736023,4.516319214653722,549.7156994342804,4.50513368536599,,,,,,,,,,,,,,,,
6,20,4,4,-1,5,1,1800.2130780220032,4.334773072424822,8.586400985717773,4.481090830852469,23.130223989486694,4.481090830852469,34.697678565979004,4.445167227435165,67.51030683517456,4.364229541858604,710.5502450466156,4.334773072424822,,,,,,,,,,,,,,,,,,,,,,,,,,
7,20,4,4,-1,5,1,1800.1163320541382,4.38007506435459,2.932234525680542,4.579389738855902,7.752927541732788,4.579389738855902,32.637799978256226,4.564612317179454,34.813295125961304,4.527557018339299,45.61445379257202,4.471199872919007,193.70174264907837,4.4036013681005866,604.778261423111,4.38007506435459,,,,,,,,,,,,,,,,,,,,,,
8,20,4,4,-1,5,1,1800.0845663547516,4.172443960668929,4.570535898208618,4.371321839457302,7.730023384094238,4.324106451777271,7.73011589050293,4.324106451777271,27.069350481033325,4.310717086745083,31.601234436035156,4.248290931233653,75.9646966457367,4.242233407747722,76.94105887413025,4.1966982487107245,133.95976853370667,4.191772626411077,276.89683055877686,4.186090905036437,745.6899857521057,4.1858617093340795,1524.5680239200592,4.172443960668929,,,,,,,,,,,,,,
9,20,4,4,-1,5,1,1800.3769762516022,4.2661049932486375,9.966124534606934,4.413326465017988,30.789222955703735,4.413326465017988,39.629085063934326,4.38635480142914,57.82637691497803,4.3781986812427105,64.2317202091217,4.348384557382681,98.20094728469849,4.2977066561398996,444.6696434020996,4.296892812150796,664.1215181350708,4.279923778170681,1525.8661320209503,4.2661049932486375,,,,,,,,,,,,,,,,,,
10,20,4,4,-1,5,1,1800.2544658184052,4.3861880562299165,1.1127467155456543,4.512389510889471,10.454581260681152,4.512389510889471,14.265209674835205,4.50181486796399,19.775757789611816,4.49526247581267,46.62572169303894,4.484775362221125,123.39276599884033,4.457440338520634,124.58558320999146,4.454041622831871,267.01489543914795,4.442276667529439,316.3736894130707,4.420702747579585,376.0747289657593,4.3861880562299165,,,,,,,,,,,,,,,,
11,20,4,4,-1,5,1,1800.165885925293,4.612186373501498,1.8889737129211426,4.75688423253667,4.501716375350952,4.75688423253667,7.98905086517334,4.682716367614033,10.112388610839844,4.660944196160032,13.533397912979126,4.656088009975658,17.13417077064514,4.647711246980915,21.594276666641235,4.633075354520705,243.01486229896545,4.617628865881629,650.1400706768036,4.61632657870052,829.3867378234863,4.612186373501498,,,,,,,,,,,,,,,,
12,20,4,4,-1,5,1,1800.2726793289185,4.710473077774076,7.730321407318115,4.955615241859252,10.668885707855225,4.851656978453478,10.669081449508667,4.851656978453478,15.799712896347046,4.788107411449019,100.95512318611145,4.7587695857497705,111.24053454399109,4.720633293523584,215.46241664886475,4.710473077774076,,,,,,,,,,,,,,,,,,,,,,
13,20,4,4,-1,5,1,1800.0009016990662,4.10817082862654,0.8299336433410645,4.108481874678702,9.941362857818604,4.108481874678702,334.2322361469269,4.10817082862654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,4,4,-1,5,1,1800.0371327400208,4.562616620360139,8.320035219192505,4.661107351823703,12.70540738105774,4.587519832678077,12.712969064712524,4.587519832678077,378.66461277008057,4.568049881587676,1634.2912385463715,4.562616620360139,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20,4,4,-1,5,1,1800.1646480560303,4.11087506095509,25.654547929763794,4.3578171861887585,29.94172215461731,4.225703834559131,29.94180941581726,4.225703834559131,45.430952310562134,4.188423372694455,47.103097915649414,4.150395483726935,161.21638989448547,4.111073785730594,1540.6255984306335,4.11087506095509,,,,,,,,,,,,,,,,,,,,,,
16,20,4,4,-1,5,1,1800.0544891357422,4.352576581139355,4.886002540588379,4.494350750620313,10.460233926773071,4.494350750620313,12.842530488967896,4.431586676226109,36.6933012008667,4.400527289838262,68.29453444480896,4.375247719696223,684.0574979782104,4.372652880999525,915.7247650623322,4.352576581139355,,,,,,,,,,,,,,,,,,,,,,
17,20,4,4,-1,5,1,1800.012455701828,4.194162807364523,1.7793991565704346,4.437899935978497,4.064013481140137,4.3929531840277685,4.064106702804565,4.3929531840277685,7.514458179473877,4.384412141031524,8.549068689346313,4.307961377188704,30.998373985290527,4.304656537968224,35.041280031204224,4.2552754325547175,40.42594623565674,4.251951472721395,59.747167348861694,4.246009179527,140.3019778728485,4.234749386275303,162.92744159698486,4.219514240085391,185.0016574859619,4.21284843834167,395.9865734577179,4.194162807364523,,,,,,,,,,
18,20,4,4,-1,5,1,1800.1962163448334,4.495582745843385,3.533007860183716,4.675256662821859,8.094980716705322,4.675256662821859,17.28978395462036,4.558889771196721,18.987612009048462,4.5533551540956045,66.43611073493958,4.495582745843385,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,4,4,-1,5,1,1800.4842684268951,4.466681165319767,4.83511757850647,4.6636218588797504,9.188145637512207,4.6636218588797504,13.783720254898071,4.565720377299334,90.44433546066284,4.493587676902034,523.2489607334137,4.4909695556047975,1004.3909630775452,4.483216206577296,1257.2416279315948,4.48078916408048,1542.5243918895721,4.468184386953018,1782.472689151764,4.466681165319767,,,,,,,,,,,,,,,,,,
20,20,4,4,-1,5,1,1800.177615404129,4.425237618000422,0.7437541484832764,4.493932513025662,1.0965452194213867,4.493932513025662,6.532773971557617,4.484307156433899,8.784566164016724,4.4815131946056255,11.451720237731934,4.470993507690463,12.030948877334595,4.458609739229577,12.484920740127563,4.444951076578367,40.164247274398804,4.425237852849471,59.915350914001465,4.425237618000422,,,,,,,,,,,,,,,,,,
21,20,4,4,-1,5,1,1800.102378129959,4.2498172330871,1.309049367904663,4.520955189488428,2.051424264907837,4.273090321346688,2.051511287689209,4.273090321346688,1409.125599861145,4.273063746744854,1423.119158744812,4.2498172330871,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20,4,4,-1,5,1,1800.6605978012085,4.136444263637602,9.971830606460571,4.292340005388847,13.099744081497192,4.180689161958406,13.099833011627197,4.180689161958406,63.34351873397827,4.171894425308661,441.5754408836365,4.136444263637602,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20,4,4,-1,5,1,1800.0688307285309,4.163102468607715,2.505223035812378,4.248989523926139,5.408953666687012,4.248989523926139,15.008764743804932,4.232062333871094,42.72211670875549,4.204194195332119,194.5373330116272,4.186892386094473,368.9597237110138,4.184995558256685,519.5513627529144,4.166983215336448,1759.5119433403015,4.163102468607715,,,,,,,,,,,,,,,,,,,,
24,20,4,4,-1,5,1,1800.5154249668121,4.184077747056406,5.343433380126953,4.22228482650489,12.85141396522522,4.22228482650489,40.27625918388367,4.208660937899532,231.2328405380249,4.201175105823588,512.4246275424957,4.188242229148833,1504.2266385555267,4.184077747056406,,,,,,,,,,,,,,,,,,,,,,,,
25,20,4,4,-1,5,1,1800.1141078472137,4.187732957547087,0.8969206809997559,4.385923577735461,1.8450357913970947,4.385923577735461,7.437095880508423,4.309614945680034,10.600046873092651,4.287490800999328,30.857269525527954,4.242804690837181,98.30578637123108,4.227129578196493,127.15209197998047,4.207011734487943,135.0734486579895,4.187732957547087,,,,,,,,,,,,,,,,,,,,
26,20,4,4,-1,5,1,1800.26624584198,4.316785672082655,5.80178689956665,4.536109574714938,12.079420328140259,4.536109574714938,14.700193405151367,4.329399919502111,34.424031019210815,4.316785672082655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20,4,4,-1,5,1,1800.503401517868,4.287601323045724,8.723504543304443,4.427992457360049,12.74503755569458,4.427992457360049,18.45164966583252,4.421423969086087,25.6937255859375,4.415383783740979,93.86897301673889,4.41124225213864,133.57944774627686,4.40058920512732,259.6494917869568,4.37659842468182,263.97682428359985,4.3373313941537655,543.7178981304169,4.2920371359065435,1167.3367297649384,4.287601323045724,,,,,,,,,,,,,,,,
28,20,4,4,-1,5,1,1800.8992128372192,4.479559712262974,8.80104398727417,4.577234450817731,10.80969786643982,4.518703650648739,10.809786319732666,4.518703650648739,309.26153588294983,4.507118781824524,1549.265737771988,4.479559712262974,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20,4,4,-1,5,1,1800.4117228984833,4.555730565306436,2.8972885608673096,4.757433968946697,6.290302038192749,4.679970066459067,6.2903993129730225,4.679970066459067,32.587629556655884,4.653282413533542,48.66368508338928,4.646665617996465,61.028701305389404,4.634653658893722,64.55963516235352,4.633880244890925,136.29913234710693,4.583681748601648,215.75972843170166,4.582329251018949,495.04766726493835,4.555730565306436,,,,,,,,,,,,,,,,
30,20,4,4,-1,5,1,1800.0253443717957,4.259170107065613,1.3011276721954346,4.438274696777634,5.917985677719116,4.438274696777634,11.600645542144775,4.396306751515851,13.42221999168396,4.382379476279293,18.689801692962646,4.370700025699318,35.12777924537659,4.333244355847218,76.4419515132904,4.317155330874321,76.7781252861023,4.314573304415468,103.71644186973572,4.308411581870359,124.99165296554565,4.3007650568489035,197.86781239509583,4.29944733041814,249.04325985908508,4.2778644295001005,366.2454481124878,4.262507919229315,497.9179742336273,4.259170107065613,,,,,,,,
31,20,4,4,-1,5,1,1800.0906476974487,4.17315997385589,9.637054204940796,4.346661088837592,15.787401676177979,4.346661088837592,46.64930462837219,4.284529353548235,67.99387693405151,4.248411595663318,101.86974477767944,4.178468795096635,127.87325072288513,4.173438863488879,1078.1771416664124,4.17315997385589,,,,,,,,,,,,,,,,,,,,,,
32,20,4,4,-1,5,1,1800.0197813510895,4.314108741162099,1.460481882095337,4.445509759966566,3.955885171890259,4.445509759966566,5.6128199100494385,4.315836682036024,44.500138998031616,4.314108777388175,1766.0917239189148,4.314108741162099,,,,,,,,,,,,,,,,,,,,,,,,,,
33,20,4,4,-1,5,1,1800.1170024871826,4.290886937487919,1.5548009872436523,4.423882990913209,5.249895334243774,4.423882990913209,8.529525995254517,4.383929873546807,61.91158843040466,4.3556467824321174,68.67378878593445,4.348403317444553,103.09670853614807,4.310761290050214,167.946848154068,4.290886937487919,,,,,,,,,,,,,,,,,,,,,,
34,20,4,4,-1,5,1,1800.010938167572,4.050885129376545,10.17947506904602,4.188077844344963,15.83736515045166,4.186162976765451,15.837456464767456,4.186162976765451,26.061140060424805,4.180371264175675,40.65099596977234,4.170587921216203,73.80320048332214,4.135568781249798,79.55989336967468,4.114772289355909,169.64568090438843,4.10514516614471,367.57628059387207,4.093031121771471,884.3240742683411,4.087783227836304,940.4296448230743,4.050885129376545,,,,,,,,,,,,,,
35,20,4,4,-1,5,1,1800.1019864082336,4.545970684252185,1.9252383708953857,4.626875590628334,6.10106348991394,4.623262442042146,6.101152658462524,4.623262442042146,9.676016807556152,4.59876575121962,21.213748455047607,4.571669507608831,24.292761087417603,4.563610881543451,45.665831327438354,4.548019615467391,480.78688526153564,4.545970684252185,,,,,,,,,,,,,,,,,,,,
36,20,4,4,-1,5,1,1800.133174419403,4.132199939606004,13.810039043426514,4.340343409682527,32.427751541137695,4.3375027917307545,32.42783999443054,4.3375027917307545,59.58427691459656,4.205189313379255,80.05775904655457,4.194233091338745,110.32677817344666,4.1692500638454915,327.97863268852234,4.1382552430985955,462.64999175071716,4.134397465682937,1137.5257346630096,4.132199939606004,,,,,,,,,,,,,,,,,,
37,20,4,4,-1,5,1,1800.4928858280182,4.1191586608605295,8.437830448150635,4.303610243437356,10.540371417999268,4.157800327301658,10.540462493896484,4.157800327301658,112.54387402534485,4.140337429171133,170.3345456123352,4.1191586608605295,,,,,,,,,,,,,,,,,,,,,,,,,,
38,20,4,4,-1,5,1,1800.147472858429,4.1937533467799115,3.0987937450408936,4.571787444307091,6.109959363937378,4.396912267559758,6.1100499629974365,4.396912267559758,19.908557415008545,4.346388139627191,22.566240549087524,4.325924282818743,71.92322015762329,4.287624102729475,108.52420973777771,4.245894218628007,155.86637091636658,4.196903459055021,205.87915921211243,4.1937533467799115,,,,,,,,,,,,,,,,,,
39,20,4,4,-1,5,1,1800.0483722686768,4.2594161088369535,7.055398225784302,4.3592200727957655,10.583862781524658,4.290521679474093,10.583950996398926,4.290521679474093,85.52412462234497,4.290398344979215,96.16514754295349,4.272671378789084,690.4929578304291,4.260423746601949,1429.119800567627,4.2594161088369535,,,,,,,,,,,,,,,,,,,,,,
40,20,4,4,-1,5,1,1800.0179588794708,3.987208738763437,3.620661973953247,4.147659119711936,14.395185947418213,4.147659119711936,29.721919536590576,4.091559170555888,33.588096141815186,4.0722173130465835,93.17084264755249,4.0621483148655475,186.2342414855957,4.059857413258931,571.3750376701355,4.058303791947058,649.7536106109619,4.01481823561318,802.005181312561,4.006518789314198,962.5583274364471,3.9983470824832907,1219.9115660190582,3.987208738763437,,,,,,,,,,,,,,
41,20,4,4,-1,5,1,1800.1007359027863,4.230544608253385,1.4531078338623047,4.230544608253385,23.807352542877197,4.230544608253385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,20,4,4,-1,5,1,1800.257171869278,4.188120836971025,12.555654287338257,4.411511073732872,18.53885054588318,4.341031040069176,18.53894066810608,4.341031040069176,38.93751049041748,4.265280873282719,62.26753640174866,4.264859302528508,295.0709476470947,4.247270961633723,351.1950852870941,4.235290540410822,432.265597820282,4.2114156105710645,1307.0022809505463,4.188120836971025,,,,,,,,,,,,,,,,,,
43,20,4,4,-1,5,1,1800.1058902740479,4.123485941062913,2.768672227859497,4.409891605280684,9.400849103927612,4.334317045287304,9.400941371917725,4.334317045287304,12.990762710571289,4.234290877587192,16.630916357040405,4.2076004557997395,22.020331621170044,4.198150331914522,65.12915372848511,4.194579968181135,76.13708877563477,4.170717826443567,106.77959847450256,4.150651210241711,129.8193347454071,4.150170012077226,175.587304353714,4.139747310924262,457.8387098312378,4.126276670058282,857.8975117206573,4.124685107521155,1011.6686165332794,4.123485941062913,,,,,,,,
44,20,4,4,-1,5,1,1800.0511481761932,4.360020885922616,5.277215957641602,4.612725424007024,10.513893365859985,4.5540767262580575,10.513981819152832,4.5540767262580575,18.322299003601074,4.542736689431345,19.62169051170349,4.507935587416624,34.75317931175232,4.5021876321397105,36.65258526802063,4.490442621872262,45.42579650878906,4.474335017238647,71.18222713470459,4.472956939248181,96.94236874580383,4.424831969764463,138.9217607975006,4.414587320232848,194.09059596061707,4.366546564452922,1095.799305677414,4.365292364170341,1182.483389377594,4.360020885922616,,,,,,,,
45,20,4,4,-1,5,1,1800.0336136817932,4.3650979378434585,1.8432457447052002,4.459700212406772,5.38807487487793,4.459700212406772,21.112873792648315,4.4118237000536755,79.48524785041809,4.399128636759866,263.64666962623596,4.38132357835549,348.2255403995514,4.371799318917396,761.7432038784027,4.371422623358547,909.415474653244,4.3650979378434585,,,,,,,,,,,,,,,,,,,,
46,20,4,4,-1,5,1,1800.247305393219,4.175206974890323,1.8754909038543701,4.351535964840628,4.548363924026489,4.351535964840628,20.281578063964844,4.319122473513691,36.820565938949585,4.230964651777135,417.6892280578613,4.211895109658332,420.28165459632874,4.197056094893954,766.929710149765,4.175206974890323,,,,,,,,,,,,,,,,,,,,,,
47,20,4,4,-1,5,1,1800.0858781337738,4.404694425227392,6.692306995391846,4.665905536614433,8.416802167892456,4.589117810564745,8.41689658164978,4.589117810564745,23.840596199035645,4.553402915709401,37.00743079185486,4.467150999894649,44.3842933177948,4.404694512905837,1618.3826169967651,4.404694425227392,,,,,,,,,,,,,,,,,,,,,,
48,20,4,4,-1,5,1,1800.1815979480743,4.327587050001479,2.8751792907714844,4.483096066555276,4.762564420700073,4.36154510411888,4.7626636028289795,4.36154510411888,62.13037347793579,4.356020395089108,281.7939133644104,4.337082841875672,314.5394468307495,4.333280842291573,651.6886298656464,4.327587050001479,,,,,,,,,,,,,,,,,,,,,,
49,20,4,4,-1,5,1,1800.1535468101501,4.6336047540514365,4.810805559158325,4.802860636247022,22.195183038711548,4.802860636247022,30.20562982559204,4.7063813136642745,43.574753522872925,4.665320297732776,72.31600046157837,4.659697041713926,415.4333128929138,4.642989351226761,442.37236285209656,4.6336047540514365,,,,,,,,,,,,,,,,,,,,,,
50,20,4,4,-1,5,1,1800.170256614685,4.302183113745536,3.231081962585449,4.3903847297454455,8.576966285705566,4.3903847297454455,56.43355703353882,4.3771470856129975,109.13278818130493,4.375031203631141,115.95729756355286,4.369487487003545,131.44996452331543,4.330404620242807,326.15641593933105,4.311531877763152,501.674143075943,4.306277202596242,1131.929306268692,4.302183113745536,,,,,,,,,,,,,,,,,,
51,20,4,4,-1,5,1,1800.3017058372498,4.283908142947542,2.600658655166626,4.431812800309116,3.9856185913085938,4.3211783513669815,3.985708475112915,4.3211783513669815,20.60585379600525,4.320466793396804,24.794485092163086,4.31940289157163,37.704055070877075,4.3193969417643245,85.62213444709778,4.28408010052452,248.49404287338257,4.283908142947542,,,,,,,,,,,,,,,,,,,,
52,20,4,4,-1,5,1,1800.0439252853394,4.201612146892267,2.1560683250427246,4.312484598491519,10.626655578613281,4.28460811379809,10.626742124557495,4.28460811379809,28.186568021774292,4.261333889170333,173.32463550567627,4.244295319881253,186.87619423866272,4.240811738963372,256.9384651184082,4.209243325968496,318.6589357852936,4.201612146892267,,,,,,,,,,,,,,,,,,,,
53,20,4,4,-1,5,1,1800.4257516860962,4.526467350331714,11.30812692642212,4.693900972051982,20.247211456298828,4.667029914133409,20.247304677963257,4.667029914133409,43.10442042350769,4.652775764185821,49.385906457901,4.623979402193736,75.10970258712769,4.60089566165417,81.28134727478027,4.55683576651164,342.1543490886688,4.554901666670844,384.82553267478943,4.551838242311293,435.91776061058044,4.532631400176776,537.5465195178986,4.526467350331714,,,,,,,,,,,,,,
54,20,4,4,-1,5,1,1800.5383625030518,4.296745720812446,4.689694881439209,4.4386030574520134,10.395002126693726,4.4188486296681,10.395087480545044,4.4188486296681,17.609889268875122,4.392749529036275,38.27334451675415,4.38710979608367,39.64147090911865,4.3795249622059345,46.912397623062134,4.322099292221044,68.468914270401,4.320252711240216,369.66165471076965,4.318381013751964,948.9422268867493,4.296745720812446,,,,,,,,,,,,,,,,
55,20,4,4,-1,5,1,1800.3688068389893,4.300369581078586,20.373769998550415,4.453826969892136,29.70499300956726,4.403189612826246,29.705079317092896,4.403189612826246,55.256088972091675,4.347236757719078,339.4364845752716,4.300369581078586,,,,,,,,,,,,,,,,,,,,,,,,,,
56,20,4,4,-1,5,1,1800.4041893482208,4.299555072698317,4.960278511047363,4.5329773167574885,9.7985200881958,4.483401184756264,9.7986159324646,4.483401184756264,24.37611222267151,4.467793472088708,30.418447017669678,4.374136975438198,74.72395825386047,4.368899118238673,103.01855993270874,4.330372448507914,163.0129153728485,4.329320310077125,217.0957272052765,4.30596594000339,538.299943447113,4.299555072698317,,,,,,,,,,,,,,,,
57,20,4,4,-1,5,1,1800.343656539917,4.40394026155617,1.5061373710632324,4.633377807843322,3.1384527683258057,4.5554104027145925,3.1385409832000732,4.5554104027145925,5.200628042221069,4.512393412349025,8.51591420173645,4.4181277855317935,54.6950101852417,4.403940284402737,1419.538668870926,4.40394026155617,,,,,,,,,,,,,,,,,,,,,,
58,20,4,4,-1,5,1,1800.1561567783356,4.264283682623724,1.7992982864379883,4.323552760729774,4.365403413772583,4.323552760729774,27.71643376350403,4.285670286659172,123.00200581550598,4.276459342872031,435.83820056915283,4.272068099417561,479.54449486732483,4.271223041819658,549.315981388092,4.264283682623724,,,,,,,,,,,,,,,,,,,,,,
59,20,4,4,-1,5,1,1800.16557097435,4.429522936369841,7.382831573486328,4.5379419828935825,10.310979843139648,4.5379419828935825,39.599669456481934,4.534361297608786,42.203686475753784,4.528576465653165,53.56526017189026,4.500477694193383,54.94494676589966,4.497555545340754,111.0257625579834,4.485370727572553,161.3616394996643,4.429522936369841,,,,,,,,,,,,,,,,,,,,
