inst,N,K,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21
87,60,2,1802.9673006534576,16.368607973719396,1404.9265015125275,16.486582666561993,1653.5241498947144,16.368607973719396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,60,2,1806.774552822113,16.26415760682295,602.8916025161743,16.26415760682295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,60,2,1802.329470872879,18.848449047599544,727.9429469108582,18.848449047599544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,60,2,1801.1402323246002,19.05326428029003,166.1760458946228,19.264601104191016,1419.0629587173462,19.05326428029003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,60,2,1808.3016753196716,15.721861294259034,319.74023032188416,15.890872896384996,424.76430225372314,15.889760142526379,454.98996448516846,15.767714880001371,601.8124990463257,15.721861294259034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,60,2,1807.105101108551,20.570376563113406,504.791095495224,20.770513492848952,943.5641796588898,20.570376563113406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,60,2,1803.664892911911,19.34430803251229,300.52247524261475,19.535343783197987,717.3758633136749,19.34430803251229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,60,2,1802.0790565013885,17.7863139966414,145.6839883327484,18.197174211105654,191.79810762405396,17.85140335509177,440.6911642551422,17.7919890236057,1746.337795972824,17.7863139966414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,60,2,1806.9781024456024,16.30813650557149,770.6204564571381,16.30813650557149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,60,2,1800.6479392051697,18.451361487253212,129.9602029323578,18.96264954132724,190.42052292823792,18.884896068792695,271.40615701675415,18.85695626915777,501.83621621131897,18.80240173834889,1083.0163464546204,18.729637461584616,1127.1058263778687,18.49492912078845,1511.222267627716,18.451361487253212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,60,2,1805.5317273139954,17.497579764625485,707.2554738521576,17.58666733894206,1449.0662388801575,17.497579764625485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,60,2,1802.1349742412567,17.484085165896282,192.4973611831665,17.794779360192415,466.9888861179352,17.77542943262435,579.1683588027954,17.756444262944314,1000.290684223175,17.69810560141487,1017.6072382926941,17.624079410848427,1262.044795036316,17.484085165896282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,60,2,1803.9105734825134,16.788228676962866,1481.12975025177,16.788228676962866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,60,2,1805.7268149852753,18.580002898857593,210.31210064888,18.79496371915467,418.9510235786438,18.780517190460497,1148.4487442970276,18.749705480664318,1655.2045860290527,18.7113288667498,1697.796970129013,18.580002898857593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,3,1800.3321919441223,17.535233484795256,16.068318367004395,17.95525491989334,17.291134357452393,17.535639340506574,262.08521270751953,17.535233484795256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,3,1801.2444686889648,20.378024364163412,45.52657866477966,20.97451980637484,57.23467564582825,20.610681648405844,61.37440299987793,20.498116507771112,75.05308055877686,20.481411990939446,504.54045367240906,20.378024364163412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,3,1801.2016739845276,18.06482877782564,62.03988003730774,18.36950376498516,111.86885404586792,18.33066082910944,217.87750434875488,18.274657789074215,247.89985275268555,18.231498519429785,307.6037676334381,18.16504315566584,1077.839194059372,18.06482877782564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,3,1800.3386862277985,17.611642279764332,0.2898242473602295,17.638186705232,25.930128574371338,17.63818610082552,50.93340468406677,17.638186042113745,197.4086525440216,17.638185372655105,396.06040620803833,17.611642279764332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,3,1800.8717651367188,17.68750910733218,29.548921585083008,17.93785528964078,96.83355283737183,17.909806118110083,483.1634998321533,17.904366249603335,509.4132790565491,17.8796093900257,521.4139406681061,17.83393840690317,543.5681178569794,17.68750910733218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,3,1800.0649132728577,14.329993013000298,22.176979541778564,14.705453793829271,36.6703839302063,14.552557006661957,57.46599459648132,14.542448703728162,67.75988364219666,14.53610786723263,71.2173593044281,14.533711284235515,100.75572109222412,14.508161793021415,175.31954717636108,14.411141265258664,323.7030494213104,14.364571811330643,799.3705654144287,14.329993013000298,,,,,,,,,,,,,,,,,,,,,,,,
7,20,3,1800.818099975586,20.870962782176377,51.90423226356506,21.111139189770096,107.70690441131592,21.08485650958169,130.44955110549927,21.012514798977392,740.0648415088654,20.870962782176377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,20,3,1800.058111667633,24.52529826980462,17.21316409111023,24.742620300873394,34.0968656539917,24.706110264261525,50.411722898483276,24.68909880951381,62.13913035392761,24.651297616584692,665.5323116779327,24.52529826980462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20,3,1800.229640007019,13.264236552366006,11.904608488082886,13.583861589571129,55.5622775554657,13.367109360959853,546.4841063022614,13.264236552366006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,20,3,1800.1781313419342,20.140520011992834,14.74532675743103,20.57299525330191,61.02063250541687,20.36189946240128,294.17575430870056,20.299355160172396,482.79102659225464,20.259754303420483,683.5513684749603,20.18826755874517,990.260490655899,20.140520011992834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20,3,1800.2614357471466,18.36203764046561,7.492791652679443,18.76232066270378,9.985477685928345,18.36203764046561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20,3,1801.2049908638,18.28079464274068,13.107598781585693,18.57136429871284,34.877185583114624,18.562961362541017,224.26061129570007,18.55715117692084,234.70790123939514,18.55102812182514,366.4114179611206,18.52954373424818,518.7457339763641,18.482126770511837,686.1737921237946,18.28079464274068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20,3,1801.2332072257996,18.91722545153871,36.764092206954956,19.463636070332857,47.38464689254761,19.327373307552904,182.71800446510315,19.27942195496813,349.80142521858215,18.91722545153871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,3,1801.372981786728,22.607069804034577,58.75993752479553,22.985054101740065,67.35791373252869,22.607069804034577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20,3,1801.294792175293,17.42462438087972,23.418782711029053,17.824441936330523,27.057279586791992,17.61296460799537,45.36469864845276,17.52052809552934,57.39758849143982,17.440127912420017,234.59902477264404,17.42462438087972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,20,3,1801.2962126731873,15.347956232384009,5.629942893981934,15.499277324705329,94.21257162094116,15.470197048087552,218.76249289512634,15.452499630371024,256.04059886932373,15.421947814588776,316.8464574813843,15.357206864303631,357.69145584106445,15.347956232384009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20,3,1800.4083268642426,17.05354768240373,64.1565637588501,17.325466314304997,142.9007797241211,17.28597093911634,205.90230464935303,17.272748721609567,418.2891688346863,17.22017955152151,438.3220384120941,17.077517629421067,994.0562160015106,17.074706817694096,1010.03209400177,17.058122702745912,1386.1167080402374,17.05354768240373,,,,,,,,,,,,,,,,,,,,,,,,,,
18,20,3,1800.5219399929047,16.564502328903156,6.669585943222046,16.923308730453307,21.155967473983765,16.86609938787665,25.25035071372986,16.679560170347614,130.13572096824646,16.67739292756045,271.91237115859985,16.634304374550318,415.68274974823,16.570117426496694,506.11541271209717,16.564502328903156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,3,1800.4795260429382,16.78325519521482,42.047566175460815,17.265956803138344,53.904874324798584,16.995323468167328,123.91880798339844,16.968051821508865,227.46404719352722,16.875133791013596,532.6774113178253,16.80172515086799,1448.432379245758,16.78325519521482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,3,1800.3034660816193,17.66158400238088,3.499849319458008,17.95029862070657,37.644683599472046,17.92147483314846,94.65153384208679,17.898986193388545,120.51047444343567,17.792237640959026,389.5558500289917,17.770403937682254,579.3471841812134,17.6973210401019,1591.132699728012,17.66158400238088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,3,1800.4228012561798,16.487746761099235,13.312895059585571,16.884053332781782,16.471484184265137,16.792859487418283,22.939928770065308,16.742903485944158,33.758487701416016,16.72455561747646,35.48046588897705,16.543845839100726,295.26367473602295,16.538346006742945,429.408087015152,16.526578920785038,1020.7750215530396,16.524537587017647,1038.2476015090942,16.495284748052494,1084.286960363388,16.487746761099235,,,,,,,,,,,,,,,,,,,,,,
22,20,3,1800.234531402588,15.341291421549425,1.8691835403442383,15.34129247996684,90.14132642745972,15.341291421549425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20,3,1800.3156502246857,15.376022537150462,5.986514329910278,15.809776607349775,143.1751425266266,15.376022537150462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20,3,1800.420217037201,15.952315156861497,3.460387945175171,16.531267940573564,7.500816345214844,16.12864920990608,72.87598538398743,16.115902884408037,96.22807383537292,16.070818801375864,118.80806541442871,15.9615718834289,248.41378164291382,15.952315539313963,450.18159651756287,15.952315156861497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20,3,1800.2728526592255,16.595754258336655,24.672191381454468,17.03708816314184,43.651142597198486,16.967600463618453,81.81195855140686,16.955874662949,200.84480595588684,16.921557628747646,321.82790756225586,16.906545046256475,459.1518750190735,16.71939830890305,729.1214056015015,16.63835381571754,1359.9532363414764,16.595754258336655,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20,3,1800.5302422046661,20.51730742429393,47.35451698303223,20.76698975875307,251.66316747665405,20.762787497205274,305.88722229003906,20.58587156108144,965.2917294502258,20.535526505338467,1534.6635873317719,20.51730742429393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20,3,1800.038117647171,15.716165597224212,5.986155986785889,15.924324760349268,19.868351936340332,15.915801119948721,55.427419662475586,15.864436106284094,82.63141345977783,15.809263768526986,139.59223413467407,15.784095470136242,335.3363399505615,15.716165597224212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20,3,1800.3398036956787,16.36207567719926,26.66070580482483,16.930620987420593,34.89302730560303,16.647806780298612,130.36420106887817,16.620673489573626,634.4041035175323,16.61634738851008,1024.238698720932,16.537646177324053,1329.186730146408,16.505381939126387,1392.8441059589386,16.417305074361554,1632.65500831604,16.414601395886596,1774.788013458252,16.36207567719926,,,,,,,,,,,,,,,,,,,,,,,,
29,20,3,1800.069385766983,16.926213829575374,19.82065987586975,17.40345048020492,28.9435772895813,17.003091520573008,232.5614812374115,17.002108532272825,523.2399790287018,16.926213829575374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,20,3,1800.2682967185974,17.241704867696825,16.712746143341064,17.65611353622758,40.03730010986328,17.634812745711315,86.8725574016571,17.585473501600557,108.20388150215149,17.41623794009735,121.55719208717346,17.31432461176197,237.48170042037964,17.30725308703089,375.8761832714081,17.27337237351206,669.516197681427,17.25513227838822,1283.4634408950806,17.241704867696825,,,,,,,,,,,,,,,,,,,,,,,,
31,20,3,1800.1094658374786,17.885608822820128,19.880030870437622,18.828026258211352,34.14807486534119,18.75403414315899,58.14090895652771,18.751037235366763,93.60554218292236,18.37352872226173,325.74935388565063,17.885608822820128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,20,3,1800.0058739185333,16.791530640748473,5.591893196105957,17.56715282360911,45.00033760070801,17.310978912611816,60.50901389122009,17.280659748731726,64.4560911655426,17.189958017840777,91.49952912330627,16.904210706241624,193.02791380882263,16.875699668584403,457.5296325683594,16.86892762558034,642.4681377410889,16.855201172308288,718.2887008190155,16.83859359956896,812.6357002258301,16.79308625435459,1729.3408925533295,16.791530640748473,,,,,,,,,,,,,,,,,,,,
33,20,3,1800.7745113372803,19.787509837735826,47.32768630981445,20.285538164467813,137.64888715744019,20.25975741954002,158.68466186523438,20.234700954922634,208.49971461296082,20.22708923512294,335.9148018360138,20.087872027087435,396.01981687545776,20.077542082997258,438.0607924461365,19.787509837735826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,20,3,1800.4532697200775,14.294727151882961,2.922002077102661,14.446102530649526,99.99990701675415,14.446102461707936,148.63170337677002,14.407304962161753,228.56293487548828,14.365441296090415,315.9009039402008,14.297681154665254,949.106062412262,14.294727151882961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,20,3,1800.0844268798828,16.2129105079207,9.900285959243774,16.37567449214503,104.8160035610199,16.27379059200722,352.2515151500702,16.2129105079207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,20,3,1800.1783516407013,15.399876348014313,15.731045007705688,16.117209152605245,23.276485681533813,15.827220381856558,55.29357600212097,15.754961844247113,74.33230423927307,15.564918647286518,114.41696429252625,15.462940083245167,438.79703760147095,15.422212334654796,811.0195186138153,15.399876348014313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,20,3,1800.3470821380615,18.930921120486317,7.93571925163269,19.138004980310228,14.139371156692505,18.930921120486317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,20,3,1800.5049221515656,20.920548676397615,16.590009927749634,21.291009015471726,139.36575746536255,21.264695494728027,151.12975525856018,21.168615747528406,162.83978533744812,21.163837645347964,601.1715607643127,20.964669003055704,1032.2154738903046,20.920548676397615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,20,3,1800.7402708530426,19.375097335150713,120.09665179252625,19.827595477716358,203.89966654777527,19.7813008923218,297.28132224082947,19.77072245874299,347.11489725112915,19.58660257502952,562.190996170044,19.435011255874524,975.0892753601074,19.390267885833303,984.1999740600586,19.375097335150713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,20,3,1800.0443530082703,18.442936271558832,37.831493854522705,18.719208179518624,126.28527808189392,18.703601646741674,236.06418204307556,18.675518605853576,421.99271035194397,18.650727006972907,649.4961266517639,18.640330541480814,662.6806101799011,18.5402738401536,869.0770089626312,18.474072270439795,1259.9679446220398,18.442936271558832,,,,,,,,,,,,,,,,,,,,,,,,,,
41,20,3,1800.4247653484344,17.530244719604294,1.9492526054382324,18.064063314206958,4.31573224067688,17.639723686822077,345.62378430366516,17.530244719604294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,20,3,1800.0795929431915,20.14856179355631,50.737744092941284,21.36087477184634,67.7958836555481,21.2656456570964,101.17328357696533,20.760247344850654,119.28052186965942,20.27645158549416,148.9573633670807,20.20761274874812,1647.0254361629486,20.14856179355631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,20,3,1800.9036273956299,18.718767203442958,10.755743741989136,18.9904659399606,32.84783124923706,18.872988477789093,198.86117386817932,18.83266059582092,248.737122297287,18.83172746984394,393.98471903800964,18.718767203442958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,20,3,1800.4377665519714,14.823913890174802,1.1717579364776611,14.823915327050237,271.43685150146484,14.823914730326914,828.231954574585,14.823914287595919,1405.9077003002167,14.823913890174802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,20,3,1800.7186782360077,20.984757164219754,10.973934173583984,21.114022168249512,643.2637960910797,21.114021599756068,662.7108294963837,21.114021064182033,813.3197438716888,20.997479250060703,1433.9410388469696,20.984757164219754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,20,3,1800.666972398758,14.713930230372892,4.793473958969116,14.856333435083101,612.9674925804138,14.802932994978518,1275.7067296504974,14.735130594628346,1415.3589782714844,14.719114418908724,1520.7773034572601,14.713930230372892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,20,3,1800.2895107269287,18.39725211140906,15.368084192276001,19.08487500480821,19.598053455352783,18.988849386982793,35.3873565196991,18.711448017711255,74.24476909637451,18.59067143322911,332.192076921463,18.45739984108355,1274.0164694786072,18.39725211140906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,20,3,1800.7900528907776,19.93012500947567,5.9333906173706055,20.333805647514613,20.750820875167847,20.264545432678972,27.874958038330078,20.090511052906443,186.97731113433838,20.07562399609768,251.6274356842041,20.07213657254023,268.0216283798218,19.93012500947567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20,3,1800.6263885498047,16.0983956278627,1.171825885772705,16.345443614242896,18.344911098480225,16.207549790051722,44.515557527542114,16.145899719916578,180.31762528419495,16.131215966348208,280.9205107688904,16.123830032314732,1027.2992315292358,16.114142223463322,1053.1140677928925,16.0983956278627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,20,3,1800.6111433506012,16.553056556840442,2.505244493484497,16.64102967249472,92.99988746643066,16.608436663128355,120.42854738235474,16.56294308828659,714.5391552448273,16.556694363114424,1435.438598394394,16.553056556840442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,20,3,1800.1211698055267,16.532694959887305,1.7051239013671875,16.608213967192732,6.300822496414185,16.60821241062893,80.15771341323853,16.534788256148246,621.1697881221771,16.532694959887305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,20,3,1800.620281457901,17.13357215720857,1.4288880825042725,17.952702267351206,21.715946197509766,17.508382922273757,28.5573251247406,17.499089578677204,33.7066216468811,17.459402057553177,67.97293758392334,17.14771566026566,122.77914071083069,17.134698624234055,1404.2444083690643,17.13357215720857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,20,3,1800.762698173523,16.75824889692685,9.89357590675354,16.900506757397473,75.58635663986206,16.883382498766206,124.53141331672668,16.827335451296147,216.2436990737915,16.785579929449938,802.7983090877533,16.772572515393918,1260.214970588684,16.75824889692685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,20,3,1801.1067848205566,17.472926444950666,35.60564088821411,18.457032350814302,50.12613916397095,18.131496543992352,142.29722380638123,18.06591485594023,172.70004773139954,17.89694709493037,198.12136554718018,17.738984852169,240.30909943580627,17.472926444950666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,20,3,1801.1722874641418,17.635303180698767,17.348774194717407,18.092088904717812,24.38532280921936,17.978789562744836,41.17601919174194,17.88575172371701,94.57619118690491,17.82476214030027,265.78720474243164,17.693617617472647,425.3238401412964,17.64890239612578,1041.4214398860931,17.635303180698767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,20,3,1800.8862709999084,19.00835924403877,23.543289184570312,19.19677843474568,256.523797750473,19.099098890673336,393.44737815856934,19.098860886484502,743.9809730052948,19.00835924403877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,20,3,1800.6773116588593,15.471807090479263,5.546088457107544,16.07549574375331,27.913421392440796,15.955748303674145,33.10588073730469,15.690033084667467,46.361207008361816,15.680561933663242,159.3016641139984,15.471807090479263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,20,3,1800.2084562778473,15.35247484719548,24.965819120407104,15.979880652673145,51.900861978530884,15.884860623390601,62.081120014190674,15.783588166471002,137.35494542121887,15.672371811941701,151.8237636089325,15.522588730953075,240.0158929824829,15.487979038679402,607.4010956287384,15.486514236221645,827.4435882568359,15.4790600694595,1218.3172438144684,15.42822408167796,1571.0302875041962,15.380556516272879,1579.5578162670135,15.35247484719548,,,,,,,,,,,,,,,,,,,,
60,20,3,1800.2380063533783,17.719285237927902,97.67389464378357,18.453959207283265,126.97728395462036,18.247010546769726,201.27555084228516,18.139811933266593,252.7730827331543,18.094338784014163,379.1701374053955,18.06169646527295,458.7104547023773,18.042312022608872,467.3289701938629,18.024451127483527,770.722996711731,18.008910635809205,803.8941073417664,17.76796742574617,899.958633184433,17.719285237927902,,,,,,,,,,,,,,,,,,,,,,
61,20,3,1801.0082759857178,19.21272891235535,1.6673624515533447,19.50354995439634,17.1812162399292,19.411970135217302,204.01529932022095,19.361371090073916,253.45030546188354,19.31516136598561,560.3807528018951,19.286087073982817,916.9863271713257,19.284323348940333,1071.074513912201,19.21272891235535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,20,3,1800.804408788681,16.505870292370133,10.228445053100586,16.988060972422875,39.2017617225647,16.98230308168293,85.36374187469482,16.9321951110596,170.13135600090027,16.87249403183985,188.6488480567932,16.73029796156012,339.73669719696045,16.689001822366855,389.4784233570099,16.657050702663863,1185.2647511959076,16.603721501527446,1197.848158121109,16.5793042105112,1624.126238822937,16.505870292370133,,,,,,,,,,,,,,,,,,,,,,
63,20,3,1800.0999507904053,17.961686442737882,25.337966918945312,18.275462597314302,72.28843307495117,18.26952090712041,135.01770186424255,18.244557200903962,143.6035406589508,18.041924657922447,367.80757331848145,18.0155995029999,829.573016166687,17.961686442737882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,20,3,1800.4577605724335,17.35293010710161,0.8889415264129639,17.352937420071434,61.41269016265869,17.352936962270217,92.44982576370239,17.352936649129727,96.23491215705872,17.352936412851395,336.94801235198975,17.352936365957866,608.1890592575073,17.352936164500466,1365.089020729065,17.35293010710161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20,3,1800.5823168754578,18.334813038721542,9.085914611816406,18.75582346286336,25.60959506034851,18.607806765572143,95.22012448310852,18.603666123699256,131.44365167617798,18.553996967213113,196.16878128051758,18.439220912604913,285.9057848453522,18.423002112162244,571.9460091590881,18.40285259935782,625.0190026760101,18.371569238075228,1613.5813119411469,18.36965215033763,1706.6844882965088,18.334813038721542,,,,,,,,,,,,,,,,,,,,,,
66,20,3,1800.1962552070618,15.415518702986798,9.866292238235474,15.7563191850521,36.479671239852905,15.654841868352992,144.0871286392212,15.5738702135619,220.2265546321869,15.493305699126108,452.61905789375305,15.463970649204295,710.2428691387177,15.463903655550151,876.1825048923492,15.424454758261582,1613.3330211639404,15.415518702986798,,,,,,,,,,,,,,,,,,,,,,,,,,
67,20,3,1800.3227422237396,20.412203783813567,5.1084065437316895,20.928788131068853,34.99332904815674,20.80560369217138,45.88435673713684,20.587544218320886,199.93041682243347,20.57310519171021,239.17029738426208,20.566371410271135,416.68010568618774,20.561167935941118,483.714795589447,20.560529241839976,983.5081479549408,20.442536885360607,1140.892616033554,20.412203783813567,,,,,,,,,,,,,,,,,,,,,,,,
68,20,3,1800.3263666629791,21.95141846691171,24.009401082992554,22.542061772813568,32.07582354545593,22.490728643824426,68.27180933952332,22.43460273068416,232.21372747421265,22.420137032118262,248.66261863708496,22.420136562827835,330.49112343788147,22.278196920377255,364.6668541431427,22.19473074434709,771.9165461063385,22.006862036979083,1008.5827639102936,21.99738773342523,1579.7385325431824,21.95141846691171,,,,,,,,,,,,,,,,,,,,,,
69,20,3,1800.296525478363,16.233962065451873,67.16651177406311,16.55718478248958,154.48625922203064,16.528763543840725,219.05434131622314,16.233962065451873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,20,3,1800.4193012714386,16.567237133878358,5.506047248840332,16.95624687398542,32.09888577461243,16.752041039014287,58.880308389663696,16.665132663352317,416.43612813949585,16.644268930641804,1250.1553316116333,16.577071755097926,1580.200885295868,16.567237133878358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,20,3,1800.2516276836395,18.936655076205074,1.925323247909546,19.252782664475887,10.975794553756714,19.184021644754853,19.55462145805359,19.10403230424721,117.6305320262909,19.085831091058836,278.37125039100647,18.974380500067127,1104.1411473751068,18.96919405405837,1241.1209230422974,18.936655076205074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,20,3,1800.5698282718658,17.43167156000817,4.603013277053833,17.684386144613157,15.1348717212677,17.570562185807297,30.908039808273315,17.537991807100475,38.793174266815186,17.481760354983198,523.3751742839813,17.43167156000817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,20,3,1800.1992635726929,19.64883392808608,15.900156497955322,19.978348183055665,23.88046383857727,19.969657506993865,106.34617376327515,19.717243763326,622.959324836731,19.6806351436976,1064.0066092014313,19.64883392808608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,20,3,1800.0810322761536,15.719582513870883,18.720009565353394,16.13721784493632,83.50550484657288,16.128734272301006,95.91276121139526,16.114252496976516,113.7634174823761,16.10273173186647,176.84379053115845,16.09097064361394,267.7188951969147,15.95432812398862,306.32247519493103,15.909922377392187,481.85140895843506,15.847304141938668,817.8903288841248,15.724982145205516,914.0224730968475,15.719582513870883,,,,,,,,,,,,,,,,,,,,,,
75,20,3,1800.4897391796112,17.80364077850148,27.251973390579224,18.05494368389309,47.615819215774536,17.933309276919264,389.5188829898834,17.80364077850148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,20,3,1800.1804151535034,20.41343585200466,9.933960676193237,21.12979949657509,132.29804182052612,21.124017512379265,144.10122656822205,20.6894306168881,288.208349943161,20.660619532434865,312.4365220069885,20.529534844266067,406.7159581184387,20.51018025076516,701.1882255077362,20.41343585200466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,20,3,1800.3175072669983,15.024193927978498,9.926111459732056,15.450852102332341,11.682397603988647,15.428789125031622,52.36662006378174,15.407575786720134,94.04944443702698,15.299485671404101,121.95176100730896,15.157683285574352,131.61162328720093,15.12165750572154,239.67580604553223,15.101037997278056,244.70268177986145,15.031273898225953,374.66058444976807,15.024193927978498,,,,,,,,,,,,,,,,,,,,,,,,
78,20,3,1800.3100628852844,16.935193093882617,16.87158203125,17.72095744566416,21.7680401802063,17.701407538612926,32.4087860584259,17.584202870337304,80.32968544960022,17.52232705767437,82.73420453071594,17.42090979781133,125.0437593460083,17.342836629362022,196.1210699081421,17.01028182819241,594.4000220298767,16.945774460630542,1074.9034655094147,16.935193093882617,,,,,,,,,,,,,,,,,,,,,,,,
79,20,3,1800.087690114975,12.858308990126856,5.348887205123901,13.304919423657147,7.965352535247803,13.147687056506513,29.545926332473755,12.947587218129968,213.08443427085876,12.930285978973718,222.98026633262634,12.867586252786843,1604.5960886478424,12.858308990126856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,20,3,1800.3626725673676,18.577497795718795,5.655706167221069,18.895043554846747,34.97452783584595,18.7773206419098,146.93012118339539,18.762902555933014,302.25894498825073,18.72494325118223,376.59720754623413,18.71235796203176,461.1821880340576,18.67711989244685,766.7760915756226,18.64950022667756,1105.627557516098,18.577497795718795,,,,,,,,,,,,,,,,,,,,,,,,,,
81,20,3,1800.3979094028473,20.222104887510454,19.799272298812866,20.309316212827387,159.558265209198,20.269003991042396,340.7999300956726,20.23804874238499,743.1466784477234,20.222104887510454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20,3,1800.0307309627533,18.85102664484929,2.350107192993164,18.991628764876786,62.758466958999634,18.98163822737539,66.97947311401367,18.85102664484929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
