inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57,time_58,obj_58,time_59,obj_59,time_60,obj_60,time_61,obj_61,time_62,obj_62,time_63,obj_63,time_64,obj_64,time_65,obj_65,time_66,obj_66,time_67,obj_67,time_68,obj_68,time_69,obj_69
11,10,2,2,40,5,10,124.5294189453125,-2.322863875370659,0.3403923511505127,-1.4428751561242814,0.6936767101287842,-1.8303985640818066,1.3639328479766846,-1.8303985640818066,2.5130980014801025,-2.0700410627447443,2.7675585746765137,-2.093990015504984,3.3014988899230957,-2.224906279126308,6.372548580169678,-2.2526166787083115,7.472191095352173,-2.267509613823244,12.099851846694946,-2.322863875370659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,2,2,40,5,10,127.34984111785889,-2.731652185976516,0.6577785015106201,-2.3770856829779032,1.9410598278045654,-2.606058563681858,1.9411354064941406,-2.606058563681858,5.449108362197876,-2.6087089822778156,10.368958234786987,-2.6427951246646835,10.801306009292603,-2.6430416224854083,14.278831005096436,-2.6447586383758646,16.082099676132202,-2.6461040477047963,17.18873643875122,-2.663272634783956,18.37534523010254,-2.6782423002327556,29.972051858901978,-2.699891035390419,60.70944404602051,-2.7050595925243526,61.6534960269928,-2.7052462516970928,63.41225719451904,-2.707492044842505,65.0566132068634,-2.7076481319430097,68.55323386192322,-2.7088766316823745,68.93512201309204,-2.709126912895593,69.24667644500732,-2.7091650467804254,86.75319957733154,-2.709207140894424,98.28547978401184,-2.709317074803691,98.6231894493103,-2.7094242094636902,99.01336073875427,-2.714788797360577,102.25868964195251,-2.7191931504003684,104.20297074317932,-2.7231831403451183,107.05035042762756,-2.7267977506216723,108.4394052028656,-2.7300722970822617,110.356773853302,-2.730930095882649,110.45798587799072,-2.731185190989875,110.98763751983643,-2.731359533325873,111.52536296844482,-2.7313992378871594,111.87734317779541,-2.7315174775477793,112.22982335090637,-2.731647406520211,116.24003291130066,-2.731652185976516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,2,2,40,5,10,52.2670738697052,-2.643906880851423,0.5345683097839355,-2.395472140812526,1.4893074035644531,-2.395472140812526,2.631096363067627,-2.4137169373171363,3.5113565921783447,-2.4253771715855335,6.110323905944824,-2.553816764532073,7.668179035186768,-2.5777749252456124,15.644744396209717,-2.6100125608551648,21.48622441291809,-2.6100444785162846,22.37238097190857,-2.615056444211669,28.354347467422485,-2.642089829960914,30.61955714225769,-2.642247626226823,38.4325692653656,-2.6434844846880874,38.57896018028259,-2.643504043613066,38.68645429611206,-2.643587778272008,38.787861347198486,-2.6438279977348196,40.65877175331116,-2.6438682993025377,44.0520920753479,-2.6438950922501863,45.97162175178528,-2.643906880851423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,2,2,40,5,10,19.561892986297607,-1.9800165713078342,0.6614990234375,-1.2559838684908304,1.1423442363739014,-1.5267129653875056,1.5645005702972412,-1.5267129653875056,4.376953125,-1.9736693007578994,14.143195629119873,-1.9760988290362038,14.376887083053589,-1.9769815711978562,14.772281885147095,-1.9778757297773557,15.004085779190063,-1.9785327625021087,15.978604793548584,-1.9790419890540853,16.50686287879944,-1.9794366599303868,16.778923749923706,-1.9797425455916804,17.04045033454895,-1.9799796191722356,17.862513065338135,-1.980009626498282,18.294196128845215,-1.9800165713078342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,2,2,40,5,10,191.94162726402283,-3.1889360989916264,0.38663768768310547,-1.9681076030655518,0.845529317855835,-2.908295178266916,1.8886792659759521,-2.908295178266916,3.1135683059692383,-2.9837286792059046,4.272570371627808,-3.132847256324137,7.5683863162994385,-3.1468122342627893,42.768938064575195,-3.1593345546284723,44.585835456848145,-3.171410992622084,59.95351243019104,-3.172680121611095,62.93095374107361,-3.172895420639564,110.19660949707031,-3.173233254457158,112.63227534294128,-3.175203247981972,121.82872176170349,-3.1754172955084536,165.45800733566284,-3.1754684200936008,169.6018044948578,-3.175781713329462,169.67998337745667,-3.176348268793123,169.94791412353516,-3.176689967312533,170.71481466293335,-3.176861159507845,173.6825234889984,-3.1769392929293367,184.5327422618866,-3.1854292010045504,184.6534435749054,-3.1862303824149527,186.17385864257812,-3.187393484934386,187.26210260391235,-3.1887134673357003,187.3267171382904,-3.18876715126772,187.4491229057312,-3.1888655620530915,187.57935404777527,-3.1889019461310477,190.27800059318542,-3.1889360989916264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,2,2,40,5,10,572.1197249889374,-2.8304386321312562,0.3367798328399658,-1.7691613842024854,0.6086266040802002,-2.4882255696352855,1.4919278621673584,-2.68127732290566,1.7255818843841553,-2.68127732290566,4.906513690948486,-2.7111527459621767,5.699064493179321,-2.743389404789631,8.774845600128174,-2.7665383464838635,20.530454635620117,-2.797576293484604,23.793587923049927,-2.814755799220421,25.5035343170166,-2.816445436039952,37.044334173202515,-2.816904298922013,55.95415186882019,-2.8170003356375384,60.97871732711792,-2.8170878373245736,68.46823477745056,-2.817199193569313,72.89658427238464,-2.8172194137981026,76.36127781867981,-2.817237837003451,86.49331021308899,-2.817254577542024,95.46383452415466,-2.821218634145783,99.10243630409241,-2.8290976383492343,99.47221541404724,-2.830131741356223,103.51736283302307,-2.8302488723884895,107.5505588054657,-2.830249979265959,113.14967250823975,-2.8302945943297835,123.12907242774963,-2.830409723350766,137.66793823242188,-2.8304295998977214,306.4325807094574,-2.8304386321312562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,2,2,40,5,10,326.49247217178345,-2.2219301894225136,0.25412940979003906,-1.3869029077941257,0.62945556640625,-1.753138463234082,0.8620004653930664,-1.753138463234082,2.2602860927581787,-1.9790859218636645,4.313677549362183,-2.045415399829498,6.571545839309692,-2.082532983616292,6.651405096054077,-2.134839603441539,9.089088439941406,-2.135752638116598,14.259484767913818,-2.1540394048344287,19.231512546539307,-2.155072518452816,21.698057174682617,-2.1754901291013167,27.628952503204346,-2.187418265514888,150.98009181022644,-2.1946168836955806,180.60580277442932,-2.199513135214557,204.73215651512146,-2.199517139243559,208.1522512435913,-2.2061950722143364,226.17063927650452,-2.2100486951136085,231.18571162223816,-2.213557488511037,247.80746507644653,-2.2209768490421484,250.59709978103638,-2.221002622586686,250.91629552841187,-2.221540701923648,259.1615381240845,-2.2219301894225136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,2,2,40,5,10,318.3365807533264,-2.8024876590295222,0.6322112083435059,-1.7387158887354057,0.9236969947814941,-2.432876983245536,1.7791354656219482,-2.458189920660263,1.7792108058929443,-2.458189920660263,2.9592368602752686,-2.529593931150176,3.7342114448547363,-2.6281692597304067,4.5382208824157715,-2.62842434383943,5.666703939437866,-2.631016754891874,6.06969428062439,-2.7124337401809955,8.100116491317749,-2.7336715491904524,22.046278953552246,-2.736895179801636,44.853325605392456,-2.7418633194311592,46.10028910636902,-2.7420235521997527,47.17028832435608,-2.7479299809292432,57.62719511985779,-2.7504844347070687,64.48281168937683,-2.76665640370635,64.67649149894714,-2.768750556961014,78.05260586738586,-2.789036229492441,244.9781835079193,-2.8015033475783553,258.89001846313477,-2.8017169981373167,261.1599757671356,-2.8018827463355813,261.52901124954224,-2.8020434082853005,264.9592959880829,-2.8020552268556913,265.30490469932556,-2.8020958277507124,266.09084129333496,-2.802409677345519,279.87152767181396,-2.802427802201541,281.04050183296204,-2.8024876590295222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,2,2,40,5,10,254.2241711616516,-2.6330358676955172,0.32295656204223633,-2.512984517119308,1.1690239906311035,-2.512984517119308,3.828923225402832,-2.53104386393431,15.138628959655762,-2.5830749558581148,68.6923315525055,-2.5986776742052484,70.27474975585938,-2.600856795539822,77.03113579750061,-2.607486430517601,79.51757764816284,-2.6075896000910723,80.16327571868896,-2.607622068823278,81.64782404899597,-2.6076577483489145,81.9712245464325,-2.6078172428610844,97.47694611549377,-2.61167099033467,107.63118886947632,-2.621521876414626,194.0291404724121,-2.6235099897152176,209.61627101898193,-2.6327897280758483,230.53550839424133,-2.6329038545254666,231.79740357398987,-2.6329160861929197,232.0239737033844,-2.632979604262251,234.10960388183594,-2.6329981679809324,243.22646021842957,-2.633001626157946,253.34518194198608,-2.6330358676955172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,2,2,40,5,10,322.25902915000916,-3.374699042428662,0.2895629405975342,-2.546515952033598,0.7341091632843018,-3.0014178101609343,1.3247530460357666,-3.1718355494390877,1.5815935134887695,-3.1718355494390877,4.472127199172974,-3.189799685145596,4.715388774871826,-3.2350750741071197,11.84238076210022,-3.3035782352316576,16.774199962615967,-3.3172409157224894,26.71096658706665,-3.3495922955506905,92.29321932792664,-3.362507547853273,112.46311902999878,-3.3648683877871877,135.44735455513,-3.365692940798887,159.5317027568817,-3.366433593605829,170.26859331130981,-3.366902650636726,204.46320962905884,-3.367584211668493,207.9205367565155,-3.367961488481888,256.8623173236847,-3.368692369227883,263.9595470428467,-3.3693573456267107,265.77915382385254,-3.369466753548425,268.77823281288147,-3.3706072586219364,271.0239300727844,-3.371562152047443,273.00749683380127,-3.3722916599872423,280.1100561618805,-3.372848980647341,295.72944235801697,-3.3745044326098013,300.23448729515076,-3.374539467935247,303.09333896636963,-3.374566233799797,303.90909242630005,-3.374586682061544,306.8293628692627,-3.3746023038774453,308.3817985057831,-3.374614238443577,308.6518211364746,-3.374699042428662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,2,2,40,5,10,255.70938682556152,-2.8306849687348774,0.4389932155609131,-2.5637259568460324,1.140592336654663,-2.5637259568460324,3.4024267196655273,-2.6711157637762124,11.658415079116821,-2.776409854076489,24.119696140289307,-2.780565387928543,55.696412563323975,-2.784525865985592,59.303773403167725,-2.7855129239643572,67.81619167327881,-2.789053863512876,70.31286573410034,-2.797611574406,86.39464974403381,-2.7976491820877714,98.52343320846558,-2.806444320942687,138.3940110206604,-2.8106454324907455,145.108065366745,-2.818072444528555,205.09431266784668,-2.8183921666791947,212.83208060264587,-2.826404626058575,224.5675413608551,-2.8295344886760945,229.41807508468628,-2.829783861081095,229.75650835037231,-2.8303927078021776,231.77882885932922,-2.830581835858559,238.35972476005554,-2.830592424192163,239.94368290901184,-2.8306849687348774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,2,2,40,5,10,153.04778289794922,-2.2777318947330203,0.47227931022644043,-2.1123289530651443,1.5838141441345215,-2.1123289530651443,4.156869649887085,-2.211946255756803,10.290255546569824,-2.21229890308615,10.668665409088135,-2.222617887743205,17.107221841812134,-2.23682844573571,19.427141904830933,-2.23683549753328,23.265960216522217,-2.239767010040333,33.74967908859253,-2.2481647292501825,35.415260791778564,-2.252331084584578,36.159642696380615,-2.256832887116824,38.73580765724182,-2.2622636821186433,38.979381799697876,-2.2627706110029817,44.52143621444702,-2.2629511855601834,93.86189985275269,-2.271035354961938,111.19333600997925,-2.273620289078543,114.63267970085144,-2.2748425867840503,121.32022786140442,-2.274998841644231,121.98022055625916,-2.2753783227552558,122.15302968025208,-2.2756438762697115,123.88412046432495,-2.275751940899534,126.94472169876099,-2.277215216110256,128.8872685432434,-2.2773587107570337,129.02559280395508,-2.2777318947330203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,2,2,40,5,10,435.04223799705505,-2.906099088567512,0.6388802528381348,-2.3968728463209388,0.8162624835968018,-2.5156116497681187,1.2403450012207031,-2.5482398134235935,1.4717178344726562,-2.5482398134235935,3.314311981201172,-2.713507384037132,6.247089385986328,-2.8314200997443546,15.562895059585571,-2.8334280582038516,24.03156065940857,-2.8801069182532886,47.210190296173096,-2.8962555995885553,55.0697283744812,-2.8990305770370277,63.145058155059814,-2.899045988913946,67.0626425743103,-2.8993967718451694,72.56038165092468,-2.899409449093196,76.89730525016785,-2.9003319540541987,80.92508482933044,-2.9003341726991905,84.9281599521637,-2.900385314002196,85.12612009048462,-2.900545754582243,86.25099539756775,-2.90058287330153,96.50300884246826,-2.902067580337519,101.59122586250305,-2.9023305929107606,103.45637392997742,-2.9024309789587357,105.76968932151794,-2.9025551681157893,132.89253187179565,-2.904163780951102,142.361314535141,-2.904880262246486,159.80041003227234,-2.9055900499556846,176.1260688304901,-2.905898947161616,184.38043451309204,-2.905908071002827,212.74496507644653,-2.9060291693378923,225.4157543182373,-2.9060363305043295,230.14734077453613,-2.906047970051046,294.8703923225403,-2.9060622501490037,308.853155374527,-2.9060635069462917,321.4911172389984,-2.9060896757664136,331.4948308467865,-2.906099088567512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,2,2,40,5,10,39.16294741630554,-2.904445366051064,0.364696741104126,-2.3231453837428315,0.9141688346862793,-2.699859860702475,1.4210870265960693,-2.699859860702475,5.8726232051849365,-2.834193639465093,6.233248949050903,-2.8483604115587906,6.671589136123657,-2.86038287610601,7.0938262939453125,-2.866670998276401,8.841096639633179,-2.866736892968947,21.364125967025757,-2.901389517432848,21.694497108459473,-2.902720731940738,25.77240252494812,-2.9039183804574136,31.444376707077026,-2.90405286321292,31.66843032836914,-2.90414747804285,33.486021280288696,-2.904175291470376,36.227179288864136,-2.9042325998177136,36.535775661468506,-2.904309181010763,36.75634050369263,-2.9043780785300854,36.99845099449158,-2.904440063307027,39.10069012641907,-2.904445366051064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
