inst,N,K,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57
94,10,2,26.28105640411377,-2.618447096691993,0.33087992668151855,-1.9990971023910202,0.593773603439331,-2.323597934731064,2.5866711139678955,-2.325113697476129,3.1219797134399414,-2.466554041914078,7.814369201660156,-2.4741955395949176,8.590978145599365,-2.5098952903734992,9.385432958602905,-2.5530911093033333,11.854223251342773,-2.5607078878910894,13.237673997879028,-2.599115627365696,14.224978923797607,-2.611268470590363,15.630205392837524,-2.6123266950425816,19.366244792938232,-2.6178268991066584,19.68114137649536,-2.618447096691993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,10,2,164.66327905654907,-2.5060565720592254,0.2845420837402344,-1.5521430648317263,0.5204131603240967,-1.5883743114657187,1.0891180038452148,-2.2259283065150637,1.6990735530853271,-2.2968999875387626,2.6114656925201416,-2.3022960685331557,2.718597412109375,-2.304551334220533,3.9918103218078613,-2.3070800712715966,4.3852057456970215,-2.3342494982497244,5.320624589920044,-2.452544858836009,5.864863157272339,-2.4532142866806326,8.100805759429932,-2.463569000840567,16.262449026107788,-2.4919220103500277,29.232123613357544,-2.503390722901144,34.179267168045044,-2.503550474080511,34.42124342918396,-2.5044562164020827,40.20286822319031,-2.505813603627823,61.981701612472534,-2.505883356593965,82.38571190834045,-2.505997875227397,90.81167578697205,-2.506045854354481,148.0136444568634,-2.5060565720592254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,10,2,187.20424818992615,-2.5769789142190027,0.29014015197753906,-1.6300567169655298,0.5620772838592529,-1.668662077499398,3.80462384223938,-2.4455870006665767,4.698769569396973,-2.4612676725931433,9.111209154129028,-2.504265577444134,9.732028245925903,-2.5183145524486346,10.603025436401367,-2.5205806091094276,13.8613440990448,-2.536282768995871,17.138086318969727,-2.5519966658767292,24.95760416984558,-2.5521062968286508,26.485520124435425,-2.55300776845582,30.33271884918213,-2.553092981248698,39.33935022354126,-2.560345433461188,40.15413522720337,-2.5637763348751625,48.2398943901062,-2.5653233549601375,55.10442304611206,-2.5693495709366116,60.70752477645874,-2.5702130411123085,70.13860368728638,-2.5769789142190027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,10,2,42.665746450424194,-2.2267640476173414,0.599494457244873,-2.039960515126207,2.0183703899383545,-2.1505960864070395,4.591913461685181,-2.159891063366698,6.841932058334351,-2.1599165044868887,8.601047277450562,-2.160489893652564,9.047758102416992,-2.176718514837996,12.952910661697388,-2.2200206630632047,15.464257001876831,-2.2229099940531896,17.794681549072266,-2.222986664636916,20.110504388809204,-2.2243344595346635,20.414438486099243,-2.2245549912605775,24.60724425315857,-2.226473297564892,25.810715198516846,-2.2265394103974248,26.688154220581055,-2.226701020931789,28.703927040100098,-2.2267640476173414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,10,2,69.30417156219482,-2.4979802529100557,0.27074432373046875,-1.5829957780826367,0.3660132884979248,-1.9142133334464322,0.5082230567932129,-2.1349371073277132,1.0796871185302734,-2.403675615226497,2.6498794555664062,-2.4472174001515943,6.745739459991455,-2.4979802529100557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,10,2,230.52166223526,-1.9591418709540331,0.6016678810119629,-1.226766815574131,0.6574521064758301,-1.7247214036631358,0.9548895359039307,-1.9016488041489914,2.24221134185791,-1.902428350236769,2.3480684757232666,-1.9298482301981092,12.180362701416016,-1.9552280324418196,21.272401571273804,-1.9584042802382167,29.170021772384644,-1.9585353139084276,63.34883427619934,-1.9585600646066068,70.5816900730133,-1.9587617005051106,83.50556087493896,-1.959036142434758,113.44805932044983,-1.9591418709540331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,10,2,66.12795233726501,-2.5978273990924836,0.4214751720428467,-2.3081198141595634,1.0453720092773438,-2.4915062289094134,2.733741283416748,-2.52936592260854,3.897132396697998,-2.5705960329379995,5.41321063041687,-2.572091962420186,7.659440755844116,-2.589391676225994,10.09048318862915,-2.5949812666296066,12.76481556892395,-2.5952311347102213,24.589001655578613,-2.597433235142457,33.84226989746094,-2.5977467846458238,39.137691020965576,-2.597769479802348,46.19347071647644,-2.5977842658594246,56.34759330749512,-2.597789988062127,65.00914573669434,-2.5978273990924836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,2,1800.6228585243225,-5.117731442560632,1.8906469345092773,-3.1099304694847474,2.5588490962982178,-4.782987254068682,4.518839597702026,-4.7856040186814095,5.633585453033447,-4.796878069529572,6.59455680847168,-4.796945918109671,8.718669652938843,-4.820338951889932,12.952511548995972,-4.841643398243719,14.160754203796387,-4.844079438767038,15.395209550857544,-4.983379399756632,21.95271396636963,-4.984066646981169,23.08634066581726,-5.028183073789787,47.24685597419739,-5.0464777788119966,93.78853416442871,-5.04696602157775,111.63933658599854,-5.047753963620165,129.41998934745789,-5.054399731265342,148.01170539855957,-5.0944570333962735,228.814457654953,-5.101455315912072,256.61083245277405,-5.104038183093675,373.74261260032654,-5.105992470431744,416.96964859962463,-5.117731442560632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,2,672.0846846103668,-4.123684056187961,3.174807548522949,-3.2543696881740796,4.217401504516602,-3.542659616781247,5.76198673248291,-3.6988079411650463,8.842835426330566,-3.8504037842623515,16.504674196243286,-4.0135254752463805,19.344383001327515,-4.016109465973716,27.414445400238037,-4.101053501309801,33.78778290748596,-4.101308317156422,40.6740140914917,-4.1055034493632885,63.13294434547424,-4.106368750141853,79.83415174484253,-4.10637281113323,82.01474857330322,-4.106397617137979,119.70509052276611,-4.106416165108558,216.2588460445404,-4.123684056187961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2,1800.0095472335815,-6.5201793454988,1.2888574600219727,-5.345707060658663,4.929388523101807,-5.605265599266899,6.441953897476196,-5.640738270374272,11.050019979476929,-6.1631152667802915,13.797971487045288,-6.165209944215732,14.969240427017212,-6.192003330966701,19.681222915649414,-6.23000726515706,26.204980850219727,-6.331535001849494,61.273911237716675,-6.472779745520157,143.38715815544128,-6.494795008559128,150.0927917957306,-6.495161280503422,454.83094596862793,-6.50088392434221,606.3130879402161,-6.504664516539104,614.1432712078094,-6.504800604954294,619.8765249252319,-6.510442861756799,704.9435772895813,-6.515842100627019,721.7702810764313,-6.518518750670852,867.4339861869812,-6.518903946655824,873.1993727684021,-6.519898182914711,1219.5889389514923,-6.520042509315158,1427.747837305069,-6.520142410956926,1791.0196185112,-6.5201793454988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,2,1800.1221425533295,-6.5491396624871845,2.567256212234497,-4.000238662377952,3.279839515686035,-4.784348726784736,7.1903698444366455,-6.216971992445437,12.870699882507324,-6.296396667094193,14.517081022262573,-6.347286150422152,24.33831238746643,-6.355102972165892,41.129063844680786,-6.393564331244969,58.18630027770996,-6.409717366593722,73.83719110488892,-6.484147580556182,81.63787269592285,-6.494683498985914,173.16461443901062,-6.495378744500771,211.8978636264801,-6.495440861834232,223.516188621521,-6.540225404596051,1018.769956111908,-6.54640293924812,1289.8579819202423,-6.5483127468373805,1372.07546043396,-6.5487366557409885,1382.6511459350586,-6.549119363525226,1772.7873454093933,-6.5491396624871845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,2,1800.718472957611,-5.601591830361714,5.414247751235962,-5.269297967216587,9.132840394973755,-5.272579712721383,15.449570417404175,-5.432299622972176,18.409685134887695,-5.455238213461983,38.68676733970642,-5.508772467836376,100.13745760917664,-5.544343606945875,148.22616505622864,-5.545043353032945,170.62216663360596,-5.54693900573015,181.7805027961731,-5.566147526854698,224.06019377708435,-5.571437534110532,394.1841878890991,-5.573722361302965,413.2007169723511,-5.575282499111117,512.1925539970398,-5.576756023827075,594.1734852790833,-5.587512400628029,792.1214818954468,-5.587869682619653,877.4942622184753,-5.591050912431268,958.8882360458374,-5.591678962326542,1150.2044069766998,-5.601591830361714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,2,1801.0806710720062,-5.586443996582489,0.9393954277038574,-3.4105481180917527,1.1334731578826904,-4.32995939002779,3.2809925079345703,-5.1081037496637265,8.419037342071533,-5.294644674601332,17.208328247070312,-5.4317325385384185,25.273613452911377,-5.467009664169736,38.67593717575073,-5.467360629533617,47.16553235054016,-5.4682315608427485,76.3953332901001,-5.474184186973291,94.27054524421692,-5.511818237930285,118.59433007240295,-5.515616974537012,149.94856882095337,-5.5240394698731565,190.53636479377747,-5.52500977519407,202.13650345802307,-5.526513077874579,283.40363574028015,-5.532455909224709,406.1535143852234,-5.567396931057588,632.6297674179077,-5.567986559727952,709.7444560527802,-5.57000920852196,982.1942069530487,-5.586443996582489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,20,2,1801.0444765090942,-5.994856906493177,1.246445894241333,-5.187406152416806,9.155891180038452,-5.807686069493505,11.327162742614746,-5.895095530399666,31.90240716934204,-5.931697295901991,63.49426984786987,-5.961585987613513,143.45443964004517,-5.9619602832213285,229.2172999382019,-5.975717039329459,524.5553026199341,-5.976184918230602,547.9289319515228,-5.986497999082743,685.4987761974335,-5.994856906493177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,20,2,1801.1869976520538,-4.729509182070971,1.2683355808258057,-2.872897940135907,2.85379695892334,-4.007438813963979,3.3448314666748047,-4.1303493711793475,5.695560932159424,-4.317099559858427,12.44417119026184,-4.571538254878587,14.469187259674072,-4.640250468426098,26.838348150253296,-4.690207151463839,47.26640248298645,-4.713881543620443,63.43945002555847,-4.7147147065541475,82.53977227210999,-4.714747026637011,123.51139521598816,-4.714765972666879,777.272411108017,-4.723345521918004,995.7605993747711,-4.728839532790982,1110.8143496513367,-4.7290127038959895,1191.1829853057861,-4.729471638550978,1572.1813697814941,-4.729509182070971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20,2,1800.8474731445312,-4.12154997814594,1.4937973022460938,-3.6356132274044324,6.504085302352905,-3.847408588170123,15.32466173171997,-3.89552445406685,15.819856643676758,-3.89609292020987,18.20648503303528,-3.9301192991637977,48.632821798324585,-3.98427101496903,79.58048486709595,-3.987343385828077,101.72637724876404,-3.9933499023995527,130.5594460964203,-4.010851332932808,137.3300483226776,-4.035728486138396,165.24370002746582,-4.104817348825817,359.19895672798157,-4.105117853987872,506.4110360145569,-4.113246038662844,655.6556673049927,-4.116299037811143,784.3742115497589,-4.120818497810581,1421.0378108024597,-4.121543159964368,1442.76997756958,-4.12154997814594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,20,2,1801.0222883224487,-5.5072709641456035,1.380216121673584,-3.3538560823141452,4.112900257110596,-4.979344773852172,13.582085132598877,-5.333290482795897,15.917282342910767,-5.356271779259033,38.36428093910217,-5.360364400898594,47.00523400306702,-5.4300162983597,106.37190771102905,-5.458112982558428,177.33946990966797,-5.48540244940587,328.7195339202881,-5.498600282352465,648.2538237571716,-5.5072709641456035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20,2,1801.0905857086182,-5.093333847684553,1.246281385421753,-4.11866385380921,4.275341033935547,-4.653095107640067,8.05049991607666,-4.711055457448161,14.775444030761719,-4.926360140180591,27.715460538864136,-4.92970245244978,41.61465764045715,-5.029568723266815,70.55996489524841,-5.0374937517334075,93.70174479484558,-5.0412636210728685,140.80683732032776,-5.048398412898312,217.4273293018341,-5.066196303960692,259.0049180984497,-5.084230294260676,731.1147065162659,-5.088702822388797,1176.2100336551666,-5.093333847684553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20,2,1801.2781224250793,-4.699422556211082,0.9653546810150146,-2.8535428002950165,1.5588479042053223,-2.9631910558906167,2.249974012374878,-3.494171699453085,3.2205677032470703,-3.96116020625249,6.232604265213013,-4.556947197705556,7.054082870483398,-4.5599579997153,12.590823888778687,-4.5771661450678245,14.623692750930786,-4.605028695278512,32.22266340255737,-4.609160716792416,35.77484083175659,-4.610590255896782,37.36294889450073,-4.626140199962166,39.33025527000427,-4.646198414645551,65.9832592010498,-4.662797000187341,80.81788086891174,-4.689519585577848,191.25542163848877,-4.690536024762284,312.6957585811615,-4.690579113012214,958.5787978172302,-4.692406326182365,985.1551904678345,-4.696912830835497,999.6417350769043,-4.699422556211082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20,2,1800.9097936153412,-4.595875304962597,1.690744400024414,-2.800664533601516,2.1516377925872803,-2.8007041276971534,2.7833516597747803,-4.095738550546482,5.246988773345947,-4.112584813847996,7.115617990493774,-4.1339610488366905,8.203735113143921,-4.166234642891055,8.675178527832031,-4.167117030405099,11.619962453842163,-4.198778783218297,16.941923141479492,-4.213199854175494,39.1883442401886,-4.459642913019303,46.09965133666992,-4.48444583335798,53.67234492301941,-4.518943064010275,96.42397832870483,-4.5362219228825165,146.85450959205627,-4.5368348123122875,152.91443467140198,-4.574006226294226,223.44095730781555,-4.574931323933963,258.8563849925995,-4.575086327290159,302.7139415740967,-4.575264572078938,313.85389614105225,-4.575356621613303,391.29211473464966,-4.583397256460589,497.9546275138855,-4.587721796492275,556.7837421894073,-4.588010110488235,606.5060636997223,-4.592042819159418,632.0724198818207,-4.595875304962597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,2,1800.4990549087524,-4.620684561670613,1.006434440612793,-3.2962114243756466,2.874527931213379,-3.8989518943591293,5.435315132141113,-3.9715967403110812,8.997109174728394,-4.250338954123076,11.352763891220093,-4.251875752349092,18.562917709350586,-4.462311884642977,51.3207221031189,-4.534825871232586,74.3187186717987,-4.538972937412291,134.646812915802,-4.56120683015904,147.63633131980896,-4.60427249405269,200.62596487998962,-4.607037915092137,202.18308019638062,-4.613654456724067,269.81660532951355,-4.614414744346826,392.5487837791443,-4.61807536752173,672.9425194263458,-4.620684561670613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20,2,1800.6132266521454,-5.190819703356981,0.930260419845581,-3.153208827197215,1.7768359184265137,-3.2998706812593466,3.112628221511841,-4.729095048520404,10.970330715179443,-5.046059059301999,32.02907109260559,-5.151317891852929,52.78783416748047,-5.152648040141521,61.25926637649536,-5.153921524751447,87.46499252319336,-5.155890787781118,98.47415041923523,-5.163544849610289,117.58459138870239,-5.173442653971839,217.12758374214172,-5.179108765072305,510.6207790374756,-5.180644449009493,872.0574898719788,-5.190819703356981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,20,2,1801.123692035675,-6.416116168390215,1.5282509326934814,-4.747020542289693,10.029841423034668,-5.757749573534881,13.711651802062988,-6.154603117159957,26.36776566505432,-6.1935164062370855,27.44703245162964,-6.256581219083425,32.99382925033569,-6.265793296396448,45.54683518409729,-6.295076344682886,79.43102693557739,-6.295246312246015,96.26802635192871,-6.306600147954954,111.29769778251648,-6.329261370886176,144.13614130020142,-6.372414897762686,406.66123509407043,-6.392108077477661,492.9944734573364,-6.392987705619548,562.205953836441,-6.399228385453968,584.1102643013,-6.403353185306611,720.0983798503876,-6.404755706805641,989.2711124420166,-6.413054965332455,1532.1071155071259,-6.413081260667012,1577.283188343048,-6.416116168390215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20,2,1801.3731617927551,-5.657080673842473,7.277728080749512,-5.170220636660692,10.899777173995972,-5.4125839435785785,16.10857129096985,-5.481196584086203,16.842267751693726,-5.494121766382927,49.27334189414978,-5.504604932161447,55.45426106452942,-5.525008152229378,75.48849558830261,-5.537989820913386,91.41091465950012,-5.571128213891597,216.29150414466858,-5.621704083229192,244.27328991889954,-5.627965437398518,281.6528170108795,-5.629187490812739,304.25106620788574,-5.635397932190078,500.45977115631104,-5.637558189569022,554.84681224823,-5.643375458824707,655.0861732959747,-5.649301592769736,666.453706741333,-5.657080673842473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,20,2,1801.5074026584625,-5.241240495222053,7.498737335205078,-3.1863155276993957,9.671654224395752,-3.1863431127710244,16.177955627441406,-5.139166371787273,36.80727815628052,-5.14148509314644,54.74612998962402,-5.149307543874916,64.48965883255005,-5.188291379549043,76.05368638038635,-5.197142837355342,103.13339495658875,-5.199765480088609,140.34878373146057,-5.208703750539363,142.61798071861267,-5.210813359633274,178.47894144058228,-5.211526614980586,200.69985508918762,-5.214591923763374,349.3684914112091,-5.215258402898911,472.2158827781677,-5.219242196588467,477.8492262363434,-5.225814249542191,1051.6402387619019,-5.227124107094334,1588.4278852939606,-5.240846718339505,1720.3206431865692,-5.241240495222053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,2,1801.0166516304016,-5.389021563257809,1.2333877086639404,-3.2806235941080257,3.698516845703125,-4.171301090534345,3.9126429557800293,-4.322650431653558,4.942364692687988,-4.361191905799966,9.108703136444092,-5.073328833697224,9.433669328689575,-5.105589643183895,11.720830202102661,-5.126560450422241,14.496713876724243,-5.15037259426076,35.55337190628052,-5.211371076212298,64.79139375686646,-5.244857926097714,92.69048619270325,-5.310284973762394,155.9494276046753,-5.372122126719963,365.22801971435547,-5.375771963075348,973.0879557132721,-5.377869376140737,1173.6846361160278,-5.387136194222525,1312.6002864837646,-5.387504953732556,1314.9403505325317,-5.389021563257809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,2,1800.0335931777954,-5.615052567415883,1.7427418231964111,-3.4175716639066613,2.123962879180908,-4.749098855260952,3.8972320556640625,-5.140148639411444,4.373598575592041,-5.1650817168639325,14.23774266242981,-5.217244181086396,14.878456115722656,-5.30395481040565,25.696905851364136,-5.437456817095417,115.4814019203186,-5.548896755205443,148.9227557182312,-5.556310116311854,163.3348743915558,-5.557979817863679,173.69773697853088,-5.594409601926752,618.8901281356812,-5.607452250287006,722.0295128822327,-5.611229996128806,1453.3125202655792,-5.611916718805084,1522.043963432312,-5.615052567415883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,2,1800.1559591293335,-5.174413684876005,2.859142780303955,-4.760066855376464,4.306500196456909,-4.940568956415428,14.699333429336548,-5.064841450851673,23.747540950775146,-5.073209016867005,34.51140522956848,-5.091099553970718,51.03368353843689,-5.149559156389506,156.20450901985168,-5.1505816819982515,228.890540599823,-5.154997794225631,269.637820482254,-5.157954447043823,323.5692346096039,-5.158496019014745,329.54242491722107,-5.158603987028372,385.7176241874695,-5.163763644947534,449.06457781791687,-5.164309159969693,538.7728540897369,-5.164971728973845,547.2429761886597,-5.166105400594402,563.0014371871948,-5.167813622249731,587.402797460556,-5.17016049629201,599.0400578975677,-5.170694604943886,699.1791641712189,-5.171263650749025,760.914986371994,-5.17412292441604,805.377828836441,-5.174310437888683,976.4725358486176,-5.174360153985483,1160.5859906673431,-5.1743988682805675,1300.7390627861023,-5.174413684876005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20,2,1800.6366934776306,-5.277269110602028,1.903390884399414,-4.669118932908283,2.2422561645507812,-4.680725140221595,10.099270343780518,-5.138342997896951,17.82199764251709,-5.1500699850522915,21.651249647140503,-5.1964648241578635,72.4049620628357,-5.2168970767740355,130.86946415901184,-5.276239886278071,336.84123826026917,-5.277269110602028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20,2,1800.4382054805756,-5.724142799009274,2.211869478225708,-5.214084946379201,11.649648666381836,-5.2594551369908835,21.16678285598755,-5.284873138526101,28.20511770248413,-5.517838762678285,64.61192178726196,-5.66738706783119,168.8651828765869,-5.669890854333613,242.7134165763855,-5.683241111111655,269.44546580314636,-5.68534092505181,432.2695529460907,-5.687517266229675,447.39356565475464,-5.691425447213825,479.1213834285736,-5.693836113844066,597.9664795398712,-5.71610279530527,1570.7056725025177,-5.719162916436605,1793.876064300537,-5.724142799009274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20,2,1800.6252014636993,-6.104620454255172,1.33866286277771,-3.7059590727431644,2.1348795890808105,-4.973919621599727,9.379451751708984,-5.728537469341356,13.941932916641235,-5.75953374203618,20.12853479385376,-5.816255497158469,23.762238025665283,-5.8315923447997635,61.35249638557434,-5.924706079798424,120.90606093406677,-5.940622411283323,133.73792457580566,-5.944403921055329,158.40166354179382,-5.995543457083497,181.7164990901947,-6.052583358367525,322.59918117523193,-6.0816703728686505,582.417989730835,-6.0893446800421565,691.8582212924957,-6.0894899067713535,751.6792612075806,-6.102761894611289,838.8644964694977,-6.104620454255172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20,2,1801.3183875083923,-5.735477353092035,2.7028887271881104,-5.258797734628881,3.368007183074951,-5.360936809073593,8.015247583389282,-5.463752254538741,11.4776451587677,-5.4732568779165724,24.48434329032898,-5.477072080536208,31.070825576782227,-5.486167221965293,45.36747431755066,-5.643276468560043,98.11280369758606,-5.6640796427499085,116.65397930145264,-5.664753481539733,157.61066365242004,-5.693003950287977,210.85249853134155,-5.698302706912361,372.32513451576233,-5.710316624349538,590.7851042747498,-5.733676490914535,1049.5044856071472,-5.735477353092035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20,2,1800.7111282348633,-5.963685246925841,0.3875539302825928,-4.676138393534947,2.174006462097168,-5.312531480375019,4.263492107391357,-5.538843479021378,28.977781534194946,-5.550897522499241,39.265748023986816,-5.565772403649315,41.07042837142944,-5.615133701355453,42.745240926742554,-5.643744158175562,96.75823545455933,-5.692134319622791,109.45101976394653,-5.757012176086255,147.84638357162476,-5.757332321677205,170.308819770813,-5.815136626379857,186.5689194202423,-5.843817119038138,207.44397234916687,-5.84501076155583,234.52252531051636,-5.862245219009321,236.5117383003235,-5.8767877920101235,283.5318593978882,-5.9312364842949385,285.15351247787476,-5.932082408179668,301.2736163139343,-5.95064906875511,1145.2898259162903,-5.959525078428856,1653.8256361484528,-5.963685246925841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20,2,1800.2040915489197,-5.174775920558589,0.5594925880432129,-3.145378584402369,2.143868923187256,-4.816652898389484,5.001155614852905,-4.8729926921730025,18.599127531051636,-4.98575215426471,27.4779953956604,-4.989721771578222,33.42517399787903,-5.003429692004475,58.27183699607849,-5.044507439966937,80.35683631896973,-5.097111554256107,175.55953216552734,-5.10953948048072,220.7690291404724,-5.11741501315081,248.7416603565216,-5.11892823408246,474.22231554985046,-5.119538771436151,538.6304874420166,-5.120004981395343,632.5994455814362,-5.1334393551324125,963.7106168270111,-5.134574890218073,1135.5415420532227,-5.15200678619497,1139.3315374851227,-5.1600283138911385,1787.1712763309479,-5.174775920558589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
